source,event_id,event_name,param_key,param_value,含义,备注,param_name,event_desc,requirement_id,requirement_name,versions,shareLink
dayu,second_func_use,二级功能打勾,first_func,edit,应用edit下的二级功能时触发,,一级功能参数,应用edit下的二级功能时触发,6192,AB实验：Airbrush Adjust 优化效果应用顺序（Jamie）@赟晖,8.3.0,https://dayu-voyager.pix-int.com/requirement/requirement?fullScreen=true&id=6192&appId=282&platformAgg=APP
dayu,second_func_use,二级功能打勾,second_func,adjust,应用edit下的二级功能时触发,,二级功能参数,应用edit下的二级功能时触发,6192,AB实验：Airbrush Adjust 优化效果应用顺序（Jamie）@赟晖,8.3.0,https://dayu-voyager.pix-int.com/requirement/requirement?fullScreen=true&id=6192&appId=282&platformAgg=APP
dayu,second_func_use,二级功能打勾,is_effect,0,应用edit下的二级功能时触发,,是否有应用任一效果,应用edit下的二级功能时触发,6192,AB实验：Airbrush Adjust 优化效果应用顺序（Jamie）@赟晖,8.3.0,https://dayu-voyager.pix-int.com/requirement/requirement?fullScreen=true&id=6192&appId=282&platformAgg=APP
dayu,second_func_use,二级功能打勾,is_effect,1,应用edit下的二级功能时触发,,是否有应用任一效果,应用edit下的二级功能时触发,6192,AB实验：Airbrush Adjust 优化效果应用顺序（Jamie）@赟晖,8.3.0,https://dayu-voyager.pix-int.com/requirement/requirement?fullScreen=true&id=6192&appId=282&platformAgg=APP
dayu,second_func_save,二级功能保存,first_func,edit,保存edit下的二级功能,,,保存edit下的二级功能,6192,AB实验：Airbrush Adjust 优化效果应用顺序（Jamie）@赟晖,8.3.0,https://dayu-voyager.pix-int.com/requirement/requirement?fullScreen=true&id=6192&appId=282&platformAgg=APP
dayu,second_func_save,二级功能保存,second_func,adjust,保存edit下的二级功能,,,保存edit下的二级功能,6192,AB实验：Airbrush Adjust 优化效果应用顺序（Jamie）@赟晖,8.3.0,https://dayu-voyager.pix-int.com/requirement/requirement?fullScreen=true&id=6192&appId=282&platformAgg=APP
dayu,second_func_save,二级功能保存,ai_auto,,保存edit下的二级功能,,ai auto 使用结果情况,保存edit下的二级功能,6192,AB实验：Airbrush Adjust 优化效果应用顺序（Jamie）@赟晖,8.3.0,https://dayu-voyager.pix-int.com/requirement/requirement?fullScreen=true&id=6192&appId=282&platformAgg=APP
dayu,second_func_save,二级功能保存,adjust_selection,,逗号分隔,,应用的预设,保存edit下的二级功能,6192,AB实验：Airbrush Adjust 优化效果应用顺序（Jamie）@赟晖,8.3.0,https://dayu-voyager.pix-int.com/requirement/requirement?fullScreen=true&id=6192&appId=282&platformAgg=APP
dayu,second_func_save,二级功能保存,flash,,保存edit下的二级功能,,flash使用情况,保存edit下的二级功能,6192,AB实验：Airbrush Adjust 优化效果应用顺序（Jamie）@赟晖,8.3.0,https://dayu-voyager.pix-int.com/requirement/requirement?fullScreen=true&id=6192&appId=282&platformAgg=APP
dayu,second_func_save,二级功能保存,deglare,,保存edit下的二级功能,,deglare使用情况,保存edit下的二级功能,6192,AB实验：Airbrush Adjust 优化效果应用顺序（Jamie）@赟晖,8.3.0,https://dayu-voyager.pix-int.com/requirement/requirement?fullScreen=true&id=6192&appId=282&platformAgg=APP
dayu,third_func_enter,点击三级功能页面,first_func,edit,点击三级功能页面时上报,,一级功能参数,点击三级功能页面时上报,6192,AB实验：Airbrush Adjust 优化效果应用顺序（Jamie）@赟晖,8.3.0,https://dayu-voyager.pix-int.com/requirement/requirement?fullScreen=true&id=6192&appId=282&platformAgg=APP
dayu,third_func_enter,点击三级功能页面,second_func,adjust,点击三级功能页面时上报,,二级功能参数,点击三级功能页面时上报,6192,AB实验：Airbrush Adjust 优化效果应用顺序（Jamie）@赟晖,8.3.0,https://dayu-voyager.pix-int.com/requirement/requirement?fullScreen=true&id=6192&appId=282&platformAgg=APP
dayu,third_func_enter,点击三级功能页面,third_func,,auto是点一次报一次(因为每次点击auto应用状态有变化),,三级功能参数,点击三级功能页面时上报,6192,AB实验：Airbrush Adjust 优化效果应用顺序（Jamie）@赟晖,8.3.0,https://dayu-voyager.pix-int.com/requirement/requirement?fullScreen=true&id=6192&appId=282&platformAgg=APP
dayu,third_func_enter,点击三级功能页面,third_func_order,,点击三级功能页面时上报,,,点击三级功能页面时上报,6192,AB实验：Airbrush Adjust 优化效果应用顺序（Jamie）@赟晖,8.3.0,https://dayu-voyager.pix-int.com/requirement/requirement?fullScreen=true&id=6192&appId=282&platformAgg=APP
dayu,second_func_enter,点击二级功能页面,first_func,retouch,点击二级功能页面时上报,,一级功能参数,点击二级功能页面时上报,6194,AB实验：Airbrush Tattoo 体验优化 AB 实验（Jamie）@赟晖,8.3.0,https://dayu-voyager.pix-int.com/requirement/requirement?fullScreen=true&id=6194&appId=282&platformAgg=APP
dayu,second_func_enter,点击二级功能页面,second_func,ai_tattoo,点击二级功能页面时上报,,二级功能参数,点击二级功能页面时上报,6194,AB实验：Airbrush Tattoo 体验优化 AB 实验（Jamie）@赟晖,8.3.0,https://dayu-voyager.pix-int.com/requirement/requirement?fullScreen=true&id=6194&appId=282&platformAgg=APP
dayu,material_exposure,素材曝光,material_type,ai_tattoo,"hair_dye,hairstyles,hair_enrich(hair_enrich新增),volume,texture(对照组报)",,素材类型,素材曝光时触发,6194,AB实验：Airbrush Tattoo 体验优化 AB 实验（Jamie）@赟晖,8.3.0,https://dayu-voyager.pix-int.com/requirement/requirement?fullScreen=true&id=6194&appId=282&platformAgg=APP
dayu,material_exposure,素材曝光,module,edit,edit,,模块,素材曝光时触发,6194,AB实验：Airbrush Tattoo 体验优化 AB 实验（Jamie）@赟晖,8.3.0,https://dayu-voyager.pix-int.com/requirement/requirement?fullScreen=true&id=6194&appId=282&platformAgg=APP
dayu,material_exposure,素材曝光,material_id,,素材曝光时触发,,素材id,素材曝光时触发,6194,AB实验：Airbrush Tattoo 体验优化 AB 实验（Jamie）@赟晖,8.3.0,https://dayu-voyager.pix-int.com/requirement/requirement?fullScreen=true&id=6194&appId=282&platformAgg=APP
dayu,material_exposure,素材曝光,category_id,,素材曝光时触发,,分类id,素材曝光时触发,6194,AB实验：Airbrush Tattoo 体验优化 AB 实验（Jamie）@赟晖,8.3.0,https://dayu-voyager.pix-int.com/requirement/requirement?fullScreen=true&id=6194&appId=282&platformAgg=APP
dayu,material_click,素材点击,material_type,ai_tattoo,"hair_dye,hairstyles,hair_enrich(hair_enrich新增),volume,texture(对照组报)",,素材类型,素材点击时触发,6194,AB实验：Airbrush Tattoo 体验优化 AB 实验（Jamie）@赟晖,8.3.0,https://dayu-voyager.pix-int.com/requirement/requirement?fullScreen=true&id=6194&appId=282&platformAgg=APP
dayu,material_click,素材点击,module,edit,edit,,模块,素材点击时触发,6194,AB实验：Airbrush Tattoo 体验优化 AB 实验（Jamie）@赟晖,8.3.0,https://dayu-voyager.pix-int.com/requirement/requirement?fullScreen=true&id=6194&appId=282&platformAgg=APP
dayu,material_click,素材点击,material_id,,素材点击时触发,,素材id,素材点击时触发,6194,AB实验：Airbrush Tattoo 体验优化 AB 实验（Jamie）@赟晖,8.3.0,https://dayu-voyager.pix-int.com/requirement/requirement?fullScreen=true&id=6194&appId=282&platformAgg=APP
dayu,material_click,素材点击,category_id,,素材点击时触发,,分类id,素材点击时触发,6194,AB实验：Airbrush Tattoo 体验优化 AB 实验（Jamie）@赟晖,8.3.0,https://dayu-voyager.pix-int.com/requirement/requirement?fullScreen=true&id=6194&appId=282&platformAgg=APP
dayu,material_check,素材打勾,module,edit,应用功能时触发,,模块,应用功能时触发,6194,AB实验：Airbrush Tattoo 体验优化 AB 实验（Jamie）@赟晖,8.3.0,https://dayu-voyager.pix-int.com/requirement/requirement?fullScreen=true&id=6194&appId=282&platformAgg=APP
dayu,material_check,素材打勾,material_type,ai_tattoo,应用功能时触发,,素材类型,应用功能时触发,6194,AB实验：Airbrush Tattoo 体验优化 AB 实验（Jamie）@赟晖,8.3.0,https://dayu-voyager.pix-int.com/requirement/requirement?fullScreen=true&id=6194&appId=282&platformAgg=APP
dayu,material_check,素材打勾,mids_material_id,,应用功能时触发,,素材id,应用功能时触发,6194,AB实验：Airbrush Tattoo 体验优化 AB 实验（Jamie）@赟晖,8.3.0,https://dayu-voyager.pix-int.com/requirement/requirement?fullScreen=true&id=6194&appId=282&platformAgg=APP
dayu,material_check,素材打勾,mids_category_id,,应用功能时触发,,分类id,应用功能时触发,6194,AB实验：Airbrush Tattoo 体验优化 AB 实验（Jamie）@赟晖,8.3.0,https://dayu-voyager.pix-int.com/requirement/requirement?fullScreen=true&id=6194&appId=282&platformAgg=APP
dayu,ai_func_delivery,请求ai算法,first_func,retouch,请求（是否拦截）的时候上报（缓存不报）,,一级功能参数,请求（是否拦截）的时候上报（缓存不报）,6194,AB实验：Airbrush Tattoo 体验优化 AB 实验（Jamie）@赟晖,8.3.0,https://dayu-voyager.pix-int.com/requirement/requirement?fullScreen=true&id=6194&appId=282&platformAgg=APP
dayu,ai_func_delivery,请求ai算法,second_func,ai_tattoo,请求（是否拦截）的时候上报（缓存不报）,,二级功能参数,请求（是否拦截）的时候上报（缓存不报）,6194,AB实验：Airbrush Tattoo 体验优化 AB 实验（Jamie）@赟晖,8.3.0,https://dayu-voyager.pix-int.com/requirement/requirement?fullScreen=true&id=6194&appId=282&platformAgg=APP
dayu,ai_func_delivery,请求ai算法,material_id,,请求（是否拦截）的时候上报（缓存不报）,,素材id,请求（是否拦截）的时候上报（缓存不报）,6194,AB实验：Airbrush Tattoo 体验优化 AB 实验（Jamie）@赟晖,8.3.0,https://dayu-voyager.pix-int.com/requirement/requirement?fullScreen=true&id=6194&appId=282&platformAgg=APP
dayu,ai_func_delivery,请求ai算法,category_id,,请求（是否拦截）的时候上报（缓存不报）,,素材分类id,请求（是否拦截）的时候上报（缓存不报）,6194,AB实验：Airbrush Tattoo 体验优化 AB 实验（Jamie）@赟晖,8.3.0,https://dayu-voyager.pix-int.com/requirement/requirement?fullScreen=true&id=6194&appId=282&platformAgg=APP
dayu,ai_func_use_result,使用ai算法请求结果返回,first_func,retouch,使用ai算法请求结果返回时触发,,一级功能参数,使用ai算法请求结果返回时触发,6194,AB实验：Airbrush Tattoo 体验优化 AB 实验（Jamie）@赟晖,8.3.0,https://dayu-voyager.pix-int.com/requirement/requirement?fullScreen=true&id=6194&appId=282&platformAgg=APP
dayu,ai_func_use_result,使用ai算法请求结果返回,second_func,ai_tattoo,使用ai算法请求结果返回时触发,,二级功能参数,使用ai算法请求结果返回时触发,6194,AB实验：Airbrush Tattoo 体验优化 AB 实验（Jamie）@赟晖,8.3.0,https://dayu-voyager.pix-int.com/requirement/requirement?fullScreen=true&id=6194&appId=282&platformAgg=APP
dayu,ai_func_use_result,使用ai算法请求结果返回,is_success,,使用ai算法请求结果返回时触发,,应用效果(图片处理)是否成功,使用ai算法请求结果返回时触发,6194,AB实验：Airbrush Tattoo 体验优化 AB 实验（Jamie）@赟晖,8.3.0,https://dayu-voyager.pix-int.com/requirement/requirement?fullScreen=true&id=6194&appId=282&platformAgg=APP
dayu,ai_func_use_result,使用ai算法请求结果返回,time,,使用ai算法请求结果返回时触发,,应用时长,使用ai算法请求结果返回时触发,6194,AB实验：Airbrush Tattoo 体验优化 AB 实验（Jamie）@赟晖,8.3.0,https://dayu-voyager.pix-int.com/requirement/requirement?fullScreen=true&id=6194&appId=282&platformAgg=APP
dayu,ai_func_use_result,使用ai算法请求结果返回,material_id,,使用ai算法请求结果返回时触发,,素材id,使用ai算法请求结果返回时触发,6194,AB实验：Airbrush Tattoo 体验优化 AB 实验（Jamie）@赟晖,8.3.0,https://dayu-voyager.pix-int.com/requirement/requirement?fullScreen=true&id=6194&appId=282&platformAgg=APP
dayu,ai_func_use_result,使用ai算法请求结果返回,category_id,,使用ai算法请求结果返回时触发,,分类id,使用ai算法请求结果返回时触发,6194,AB实验：Airbrush Tattoo 体验优化 AB 实验（Jamie）@赟晖,8.3.0,https://dayu-voyager.pix-int.com/requirement/requirement?fullScreen=true&id=6194&appId=282&platformAgg=APP
dayu,second_func_use,二级功能打勾,first_func,retouch,应用edit下的二级功能时触发,,一级功能参数,应用edit下的二级功能时触发,6194,AB实验：Airbrush Tattoo 体验优化 AB 实验（Jamie）@赟晖,8.3.0,https://dayu-voyager.pix-int.com/requirement/requirement?fullScreen=true&id=6194&appId=282&platformAgg=APP
dayu,second_func_use,二级功能打勾,second_func,ai_tattoo,应用edit下的二级功能时触发,,二级功能参数,应用edit下的二级功能时触发,6194,AB实验：Airbrush Tattoo 体验优化 AB 实验（Jamie）@赟晖,8.3.0,https://dayu-voyager.pix-int.com/requirement/requirement?fullScreen=true&id=6194&appId=282&platformAgg=APP
dayu,second_func_use,二级功能打勾,is_effect,,应用edit下的二级功能时触发,,是否有应用任一效果,应用edit下的二级功能时触发,6194,AB实验：Airbrush Tattoo 体验优化 AB 实验（Jamie）@赟晖,8.3.0,https://dayu-voyager.pix-int.com/requirement/requirement?fullScreen=true&id=6194&appId=282&platformAgg=APP
dayu,edit_save,编辑保存,prf_first_func,retouch,结束编辑最终保存时触发,,一级功能参数,结束编辑最终保存时触发,6194,AB实验：Airbrush Tattoo 体验优化 AB 实验（Jamie）@赟晖,8.3.0,https://dayu-voyager.pix-int.com/requirement/requirement?fullScreen=true&id=6194&appId=282&platformAgg=APP
dayu,edit_save,编辑保存,prf_second_func,ai_tattoo,结束编辑最终保存时触发,,二级功能参数,结束编辑最终保存时触发,6194,AB实验：Airbrush Tattoo 体验优化 AB 实验（Jamie）@赟晖,8.3.0,https://dayu-voyager.pix-int.com/requirement/requirement?fullScreen=true&id=6194&appId=282&platformAgg=APP
dayu,edit_save,编辑保存,mids_category_id,,结束编辑最终保存时触发,,分类id,结束编辑最终保存时触发,6194,AB实验：Airbrush Tattoo 体验优化 AB 实验（Jamie）@赟晖,8.3.0,https://dayu-voyager.pix-int.com/requirement/requirement?fullScreen=true&id=6194&appId=282&platformAgg=APP
dayu,edit_save,编辑保存,mids_material_id,,结束编辑最终保存时触发,,素材id,结束编辑最终保存时触发,6194,AB实验：Airbrush Tattoo 体验优化 AB 实验（Jamie）@赟晖,8.3.0,https://dayu-voyager.pix-int.com/requirement/requirement?fullScreen=true&id=6194&appId=282&platformAgg=APP
dayu,edit_save,编辑保存,unlock_func,,ai_tattoo,,通过广告解锁付费功能保存的,结束编辑最终保存时触发,6194,AB实验：Airbrush Tattoo 体验优化 AB 实验（Jamie）@赟晖,8.3.0,https://dayu-voyager.pix-int.com/requirement/requirement?fullScreen=true&id=6194&appId=282&platformAgg=APP
dayu,w_subscription_success,订阅成功,source_module,p_edit,订阅成功时候上报,,进入订阅页来源模块,订阅成功时候上报,6194,AB实验：Airbrush Tattoo 体验优化 AB 实验（Jamie）@赟晖,8.3.0,https://dayu-voyager.pix-int.com/requirement/requirement?fullScreen=true&id=6194&appId=282&platformAgg=APP
dayu,w_subscription_success,订阅成功,source_0,f_ai_tattoo,f_relight,,进入订阅页来源-0,订阅成功时候上报,6194,AB实验：Airbrush Tattoo 体验优化 AB 实验（Jamie）@赟晖,8.3.0,https://dayu-voyager.pix-int.com/requirement/requirement?fullScreen=true&id=6194&appId=282&platformAgg=APP
