渠道自然,国家,日期,平台,新老,_window,_query,活跃用户数,次日留存人数
整体,巴西,2026-06-29,Android,New,recent_8w,全量维度,9406.142857142857,913.2857142857143
整体,匈牙利,2026-07-13,整体,整体,recent_8w,全量维度,1022.2857142857143,352.85714285714283
整体,马尔代夫,2026-07-13,iOS,整体,recent_8w,全量维度,79.14285714285714,35.42857142857143
整体,塞内加尔,2026-07-20,iOS,整体,recent_8w,全量维度,309.85714285714283,91.0
整体,泰国,2026-06-15,整体,Old,recent_8w,全量维度,668.8571428571429,279.57142857142856
整体,尼泊尔,2026-07-20,iOS,New,recent_8w,全量维度,9.142857142857142,2.5714285714285716
整体,尼泊尔,2026-07-06,整体,整体,recent_8w,全量维度,293.0,61.0
整体,特立尼达和多巴哥,2026-07-27,整体,New,recent_8w,全量维度,6.428571428571429,0.42857142857142855
整体,尼日利亚,2026-07-27,iOS,整体,recent_8w,全量维度,5074.428571428572,1591.4285714285713
整体,尼日利亚,2026-06-29,Android,New,recent_8w,全量维度,131.71428571428572,32.57142857142857
整体,马来西亚,2026-06-08,iOS,Old,recent_8w,全量维度,488.85714285714283,155.71428571428572
整体,摩尔多瓦,2026-06-15,整体,New,recent_8w,全量维度,27.857142857142858,3.142857142857143
整体,科威特,2026-07-06,iOS,New,recent_8w,全量维度,11.714285714285714,1.5714285714285714
整体,泰国,2026-06-08,Android,整体,recent_8w,全量维度,168.71428571428572,73.85714285714286
整体,古巴,2026-06-08,整体,整体,recent_8w,全量维度,51.57142857142857,11.714285714285714
整体,尼日利亚,2026-06-15,整体,New,recent_8w,全量维度,680.0,167.71428571428572
整体,科特迪瓦,2026-06-08,整体,整体,recent_8w,全量维度,353.0,99.0
整体,丹麦,2026-06-29,Android,New,recent_8w,全量维度,3.142857142857143,0.2857142857142857
整体,马尔代夫,2026-07-06,整体,整体,recent_8w,全量维度,98.71428571428571,46.285714285714285
整体,科特迪瓦,2026-07-20,整体,New,recent_8w,全量维度,35.714285714285715,6.857142857142857
整体,尼泊尔,2026-07-06,Android,Old,recent_8w,全量维度,175.71428571428572,32.142857142857146
整体,赞比亚,2026-06-22,iOS,整体,recent_8w,全量维度,81.71428571428571,24.714285714285715
整体,安提瓜和巴布达,2026-06-29,Android,Old,recent_8w,全量维度,15.428571428571429,7.714285714285714
整体,多米尼加,2026-07-13,Android,Old,recent_8w,全量维度,169.42857142857142,59.714285714285715
整体,罗马尼亚,2026-07-20,iOS,整体,recent_8w,全量维度,2044.4285714285713,723.0
整体,瑞士,2026-06-29,整体,整体,recent_8w,全量维度,1705.7142857142858,568.5714285714286
整体,波兰,2026-07-20,整体,整体,recent_8w,全量维度,3918.4285714285716,1305.2857142857142
整体,荷兰,2026-07-20,iOS,整体,recent_8w,全量维度,8896.0,2812.714285714286
整体,科特迪瓦,2026-07-20,整体,整体,recent_8w,全量维度,284.85714285714283,73.85714285714286
整体,丹麦,2026-06-15,iOS,New,recent_8w,全量维度,35.857142857142854,4.714285714285714
整体,保加利亚,2026-06-08,Android,Old,recent_8w,全量维度,217.57142857142858,84.57142857142857
整体,波黑,2026-07-13,iOS,Old,recent_8w,全量维度,1219.7142857142858,407.0
整体,博茨瓦纳,2026-07-13,iOS,New,recent_8w,全量维度,2.5,0.16666666666666666
整体,安提瓜和巴布达,2026-06-22,iOS,Old,recent_8w,全量维度,35.42857142857143,14.571428571428571
整体,摩尔多瓦,2026-07-13,整体,New,recent_8w,全量维度,44.714285714285715,7.571428571428571
整体,爱尔兰,2026-07-20,iOS,New,recent_8w,全量维度,61.42857142857143,11.0
整体,荷兰,2026-07-27,整体,New,recent_8w,全量维度,899.2857142857143,201.71428571428572
整体,科特迪瓦,2026-06-08,Android,New,recent_8w,全量维度,22.142857142857142,4.428571428571429
整体,摩尔多瓦,2026-06-08,Android,Old,recent_8w,全量维度,98.28571428571429,29.714285714285715
整体,科威特,2026-07-13,Android,Old,recent_8w,全量维度,31.0,8.285714285714286
整体,特立尼达和多巴哥,2026-06-29,整体,整体,recent_8w,全量维度,232.28571428571428,76.42857142857143
整体,几内亚比绍,2026-06-22,iOS,New,recent_8w,全量维度,2.4,0.6
整体,瑞士,2026-07-13,Android,Old,recent_8w,全量维度,244.57142857142858,98.85714285714286
整体,科威特,2026-07-27,Android,整体,recent_8w,全量维度,35.57142857142857,10.285714285714286
整体,尼泊尔,2026-06-22,iOS,Old,recent_8w,全量维度,83.85714285714286,20.0
整体,匈牙利,2026-06-29,整体,New,recent_8w,全量维度,47.714285714285715,8.428571428571429
整体,英国,2026-07-13,整体,New,recent_8w,全量维度,1947.4285714285713,297.0
整体,赞比亚,2026-06-15,iOS,New,recent_8w,全量维度,4.857142857142857,1.1428571428571428
整体,阿鲁巴,2026-07-20,iOS,整体,recent_8w,全量维度,81.71428571428571,42.0
整体,赞比亚,2026-06-29,Android,整体,recent_8w,全量维度,74.14285714285714,21.571428571428573
整体,布隆迪,2026-06-29,整体,New,recent_8w,全量维度,1.7142857142857142,0.14285714285714285
整体,赞比亚,2026-06-29,整体,New,recent_8w,全量维度,7.0,1.2857142857142858
整体,马来西亚,2026-06-29,Android,Old,recent_8w,全量维度,285.14285714285717,98.42857142857143
整体,瑞士,2026-07-20,整体,New,recent_8w,全量维度,80.85714285714286,12.142857142857142
整体,匈牙利,2026-07-20,iOS,Old,recent_8w,全量维度,763.2857142857143,260.85714285714283
整体,泰国,2026-07-27,整体,整体,recent_8w,全量维度,799.1428571428571,329.42857142857144
整体,泰国,2026-07-13,整体,Old,recent_8w,全量维度,725.2857142857143,303.85714285714283
整体,古巴,2026-06-22,整体,New,recent_8w,全量维度,3.142857142857143,0.42857142857142855
整体,摩尔多瓦,2026-06-08,Android,整体,recent_8w,全量维度,102.71428571428571,30.428571428571427
整体,保加利亚,2026-06-15,Android,整体,recent_8w,全量维度,223.14285714285714,80.57142857142857
整体,古巴,2026-07-27,整体,整体,recent_8w,全量维度,53.0,10.428571428571429
整体,尼日利亚,2026-06-29,iOS,整体,recent_8w,全量维度,5325.714285714285,1650.4285714285713
整体,博茨瓦纳,2026-07-06,Android,New,recent_8w,全量维度,1.2,0.2
整体,摩尔多瓦,2026-07-13,Android,Old,recent_8w,全量维度,104.85714285714286,33.0
整体,赞比亚,2026-07-13,iOS,New,recent_8w,全量维度,3.4285714285714284,0.5714285714285714
整体,古巴,2026-06-08,Android,Old,recent_8w,全量维度,34.0,6.142857142857143
整体,多米尼加,2026-07-27,整体,New,recent_8w,全量维度,50.57142857142857,9.142857142857142
整体,摩尔多瓦,2026-06-22,整体,Old,recent_8w,全量维度,634.4285714285714,200.71428571428572
整体,爱尔兰,2026-06-15,整体,整体,recent_8w,全量维度,2659.5714285714284,946.4285714285714
整体,瑞士,2026-07-27,Android,Old,recent_8w,全量维度,245.0,94.71428571428571
整体,英国,2026-06-15,Android,整体,recent_8w,全量维度,4432.285714285715,1674.2857142857142
整体,罗马尼亚,2026-07-06,Android,Old,recent_8w,全量维度,494.7142857142857,186.71428571428572
整体,尼日利亚,2026-07-13,整体,整体,recent_8w,全量维度,6486.0,2026.0
整体,尼日利亚,2026-06-15,整体,整体,recent_8w,全量维度,6787.571428571428,2089.714285714286
整体,泰国,2026-06-22,整体,Old,recent_8w,全量维度,664.5714285714286,279.14285714285717
整体,罗马尼亚,2026-06-22,iOS,整体,recent_8w,全量维度,1871.0,644.0
整体,尼日利亚,2026-06-15,整体,Old,recent_8w,全量维度,6107.571428571428,1922.0
整体,荷兰,2026-06-08,Android,New,recent_8w,全量维度,82.0,14.0
整体,安提瓜和巴布达,2026-07-27,iOS,New,recent_8w,全量维度,1.7142857142857142,0.42857142857142855
整体,罗马尼亚,2026-06-15,iOS,New,recent_8w,全量维度,98.57142857142857,15.571428571428571
整体,古巴,2026-07-13,Android,Old,recent_8w,全量维度,39.42857142857143,6.857142857142857
整体,巴西,2026-07-06,整体,Old,recent_8w,全量维度,275808.71428571426,96717.85714285714
整体,特立尼达和多巴哥,2026-07-20,整体,New,recent_8w,全量维度,6.0,1.0
整体,瑞士,2026-07-27,整体,Old,recent_8w,全量维度,1516.5714285714287,557.1428571428571
整体,波黑,2026-07-20,iOS,New,recent_8w,全量维度,40.857142857142854,7.428571428571429
整体,巴西,2026-07-27,iOS,整体,recent_8w,全量维度,207193.7142857143,76856.14285714286
整体,摩尔多瓦,2026-07-13,整体,Old,recent_8w,全量维度,670.8571428571429,209.28571428571428
整体,瑞士,2026-06-08,Android,Old,recent_8w,全量维度,234.28571428571428,82.28571428571429
整体,布隆迪,2026-06-29,整体,整体,recent_8w,全量维度,41.57142857142857,10.714285714285714
整体,匈牙利,2026-07-13,整体,Old,recent_8w,全量维度,971.4285714285714,342.7142857142857
整体,马来西亚,2026-07-13,iOS,整体,recent_8w,全量维度,515.4285714285714,170.85714285714286
整体,荷兰,2026-07-06,整体,整体,recent_8w,全量维度,9904.142857142857,3159.4285714285716
整体,白俄罗斯,2026-06-29,iOS,整体,recent_8w,全量维度,2697.8571428571427,806.4285714285714
整体,尼泊尔,2026-06-29,Android,Old,recent_8w,全量维度,177.0,31.571428571428573
整体,英国,2026-06-08,Android,New,recent_8w,全量维度,110.42857142857143,14.857142857142858
整体,丹麦,2026-07-13,iOS,整体,recent_8w,全量维度,971.0,301.85714285714283
整体,巴西,2026-07-20,Android,整体,recent_8w,全量维度,80108.0,25627.428571428572
整体,罗马尼亚,2026-06-15,Android,整体,recent_8w,全量维度,538.8571428571429,202.14285714285714
整体,匈牙利,2026-07-20,iOS,New,recent_8w,全量维度,37.857142857142854,6.428571428571429
整体,布隆迪,2026-06-15,iOS,Old,recent_8w,全量维度,9.571428571428571,2.5714285714285716
整体,丹麦,2026-06-22,iOS,Old,recent_8w,全量维度,896.0,275.42857142857144
整体,古巴,2026-07-20,整体,整体,recent_8w,全量维度,53.857142857142854,12.571428571428571
整体,布隆迪,2026-06-08,iOS,Old,recent_8w,全量维度,10.285714285714286,2.7142857142857144
整体,罗马尼亚,2026-07-06,整体,New,recent_8w,全量维度,113.85714285714286,19.714285714285715
整体,爱尔兰,2026-07-20,iOS,整体,recent_8w,全量维度,2289.0,793.1428571428571
整体,保加利亚,2026-07-06,iOS,New,recent_8w,全量维度,59.857142857142854,9.571428571428571
整体,保加利亚,2026-06-29,Android,New,recent_8w,全量维度,13.714285714285714,1.7142857142857142
整体,马来西亚,2026-07-20,iOS,整体,recent_8w,全量维度,517.1428571428571,178.0
整体,博茨瓦纳,2026-07-06,Android,Old,recent_8w,全量维度,25.714285714285715,9.571428571428571
整体,保加利亚,2026-07-20,iOS,整体,recent_8w,全量维度,1162.7142857142858,401.0
整体,丹麦,2026-07-06,整体,New,recent_8w,全量维度,39.714285714285715,7.0
整体,匈牙利,2026-06-15,Android,New,recent_8w,全量维度,6.857142857142857,1.2857142857142858
整体,塞内加尔,2026-06-29,Android,New,recent_8w,全量维度,9.0,1.8571428571428572
整体,丹麦,2026-06-22,iOS,整体,recent_8w,全量维度,935.8571428571429,282.0
整体,尼日利亚,2026-07-06,Android,New,recent_8w,全量维度,115.0,26.0
整体,丹麦,2026-06-29,Android,Old,recent_8w,全量维度,76.57142857142857,26.571428571428573
整体,博茨瓦纳,2026-06-29,整体,Old,recent_8w,全量维度,61.0,17.714285714285715
整体,泰国,2026-07-13,整体,New,recent_8w,全量维度,41.42857142857143,8.714285714285714
整体,古巴,2026-07-20,整体,Old,recent_8w,全量维度,49.0,11.142857142857142
整体,泰国,2026-07-13,iOS,整体,recent_8w,全量维度,584.0,229.42857142857142
整体,荷兰,2026-06-29,Android,整体,recent_8w,全量维度,1446.857142857143,501.7142857142857
整体,马来西亚,2026-06-15,Android,New,recent_8w,全量维度,18.714285714285715,4.0
整体,尼泊尔,2026-07-06,整体,New,recent_8w,全量维度,26.571428571428573,3.7142857142857144
整体,波兰,2026-07-06,Android,New,recent_8w,全量维度,50.714285714285715,8.142857142857142
整体,古巴,2026-07-13,Android,整体,recent_8w,全量维度,43.0,7.428571428571429
整体,布隆迪,2026-07-27,Android,New,recent_8w,全量维度,2.5714285714285716,0.8571428571428571
整体,保加利亚,2026-07-13,Android,New,recent_8w,全量维度,9.857142857142858,1.0
整体,尼泊尔,2026-06-22,iOS,整体,recent_8w,全量维度,91.85714285714286,21.428571428571427
整体,摩尔多瓦,2026-07-06,iOS,整体,recent_8w,全量维度,569.2857142857143,162.71428571428572
整体,多米尼加,2026-07-06,iOS,Old,recent_8w,全量维度,791.0,328.85714285714283
整体,泰国,2026-07-13,Android,整体,recent_8w,全量维度,182.71428571428572,83.14285714285714
整体,塞内加尔,2026-06-29,Android,整体,recent_8w,全量维度,123.71428571428571,29.0
整体,马来西亚,2026-06-15,iOS,New,recent_8w,全量维度,28.571428571428573,3.857142857142857
整体,阿鲁巴,2026-07-06,整体,Old,recent_8w,全量维度,85.28571428571429,40.42857142857143
整体,荷兰,2026-06-15,iOS,Old,recent_8w,全量维度,8205.0,2613.8571428571427
整体,安提瓜和巴布达,2026-07-27,iOS,整体,recent_8w,全量维度,41.42857142857143,15.714285714285714
整体,丹麦,2026-07-20,iOS,整体,recent_8w,全量维度,914.0,278.0
整体,马尔代夫,2026-06-08,iOS,整体,recent_8w,全量维度,85.57142857142857,43.42857142857143
整体,几内亚比绍,2026-06-08,整体,Old,recent_8w,全量维度,7.857142857142857,1.7142857142857142
整体,英国,2026-06-22,Android,Old,recent_8w,全量维度,4414.142857142857,1722.5714285714287
整体,科威特,2026-06-22,整体,整体,recent_8w,全量维度,298.0,99.14285714285714
整体,瑞士,2026-07-20,Android,New,recent_8w,全量维度,10.428571428571429,1.2857142857142858
整体,波黑,2026-07-13,iOS,整体,recent_8w,全量维度,1258.142857142857,414.57142857142856
整体,马尔代夫,2026-06-15,Android,New,recent_8w,全量维度,1.4,0.2
整体,荷兰,2026-07-13,iOS,整体,recent_8w,全量维度,8762.714285714286,2818.4285714285716
整体,匈牙利,2026-06-15,Android,Old,recent_8w,全量维度,208.28571428571428,78.28571428571429
整体,匈牙利,2026-06-29,整体,整体,recent_8w,全量维度,997.0,321.0
整体,博茨瓦纳,2026-07-27,整体,New,recent_8w,全量维度,4.0,0.8333333333333334
整体,科特迪瓦,2026-06-22,整体,New,recent_8w,全量维度,36.0,6.428571428571429
整体,波黑,2026-06-15,Android,Old,recent_8w,全量维度,445.85714285714283,154.71428571428572
整体,波黑,2026-07-06,整体,Old,recent_8w,全量维度,1571.5714285714287,510.7142857142857
整体,巴西,2026-06-22,iOS,整体,recent_8w,全量维度,207735.14285714287,76156.14285714286
整体,马来西亚,2026-07-06,整体,Old,recent_8w,全量维度,790.7142857142857,283.14285714285717
整体,保加利亚,2026-07-20,Android,Old,recent_8w,全量维度,226.14285714285714,81.57142857142857
整体,科威特,2026-06-08,Android,整体,recent_8w,全量维度,38.42857142857143,12.571428571428571
整体,波黑,2026-07-20,iOS,整体,recent_8w,全量维度,1340.0,455.57142857142856
整体,赞比亚,2026-07-27,Android,Old,recent_8w,全量维度,72.85714285714286,21.0
整体,科威特,2026-07-27,整体,Old,recent_8w,全量维度,281.85714285714283,93.85714285714286
整体,白俄罗斯,2026-06-15,iOS,New,recent_8w,全量维度,88.14285714285714,12.428571428571429
整体,多米尼加,2026-07-27,整体,整体,recent_8w,全量维度,1058.0,403.42857142857144
整体,荷兰,2026-06-22,Android,Old,recent_8w,全量维度,1334.5714285714287,486.57142857142856
整体,英国,2026-06-29,整体,Old,recent_8w,全量维度,39064.28571428572,13066.285714285714
整体,丹麦,2026-06-29,Android,整体,recent_8w,全量维度,79.71428571428571,26.857142857142858
整体,爱尔兰,2026-06-08,整体,整体,recent_8w,全量维度,2493.285714285714,886.8571428571429
整体,英国,2026-06-08,Android,Old,recent_8w,全量维度,4018.285714285714,1514.4285714285713
整体,古巴,2026-06-08,iOS,Old,recent_8w,全量维度,14.571428571428571,5.142857142857143
整体,荷兰,2026-06-08,iOS,整体,recent_8w,全量维度,8629.0,2692.5714285714284
整体,科特迪瓦,2026-07-13,Android,整体,recent_8w,全量维度,79.14285714285714,16.285714285714285
整体,博茨瓦纳,2026-07-20,iOS,New,recent_8w,全量维度,1.8,0.2
整体,爱尔兰,2026-06-08,整体,New,recent_8w,全量维度,82.28571428571429,16.0
整体,特立尼达和多巴哥,2026-07-06,iOS,New,recent_8w,全量维度,6.0,0.7142857142857143
整体,尼泊尔,2026-07-20,iOS,Old,recent_8w,全量维度,89.71428571428571,21.0
整体,泰国,2026-07-20,整体,整体,recent_8w,全量维度,758.4285714285714,299.85714285714283
整体,科威特,2026-07-13,Android,New,recent_8w,全量维度,1.4,0.2
整体,尼日利亚,2026-06-08,整体,整体,recent_8w,全量维度,6901.285714285715,2170.714285714286
整体,古巴,2026-06-29,iOS,整体,recent_8w,全量维度,13.857142857142858,3.5714285714285716
整体,尼泊尔,2026-07-13,iOS,New,recent_8w,全量维度,6.285714285714286,1.0
整体,特立尼达和多巴哥,2026-06-22,Android,整体,recent_8w,全量维度,98.14285714285714,34.57142857142857
整体,塞内加尔,2026-07-27,iOS,整体,recent_8w,全量维度,378.7142857142857,141.57142857142858
整体,瑞士,2026-06-22,Android,Old,recent_8w,全量维度,248.42857142857142,95.71428571428571
整体,巴西,2026-06-08,iOS,New,recent_8w,全量维度,6317.714285714285,1166.857142857143
整体,科特迪瓦,2026-06-29,iOS,New,recent_8w,全量维度,27.714285714285715,6.428571428571429
整体,波黑,2026-06-22,iOS,整体,recent_8w,全量维度,1188.0,377.42857142857144
整体,尼泊尔,2026-07-13,Android,Old,recent_8w,全量维度,175.85714285714286,30.0
整体,白俄罗斯,2026-06-15,整体,New,recent_8w,全量维度,114.71428571428571,15.428571428571429
整体,尼泊尔,2026-07-27,iOS,Old,recent_8w,全量维度,89.85714285714286,27.857142857142858
