日期,平台,国家,订阅类型,_window,日均订阅毛利（剔除退款，$）,新增毛利,续订毛利
2026-07-27,整体,直布罗陀,整体,recent_8w,0.0,,
2026-07-27,整体,福克兰群岛,整体,recent_8w,0.0,,
2026-07-27,整体,科威特,整体,recent_8w,70.43499999999999,29.511571428571425,40.92342857142857
2026-07-27,整体,科摩罗,整体,recent_8w,0.0,,
2026-07-27,整体,科特迪瓦,整体,recent_8w,5.462571428571429,3.7050000000000005,1.7575714285714283
2026-07-27,整体,科索沃,整体,recent_8w,35.76242857142857,36.46042857142857,2.7194285714285713
2026-07-27,整体,秘鲁,整体,recent_8w,363.7781428571429,183.70385714285712,214.3082857142857
2026-07-27,整体,突尼斯,整体,recent_8w,0.48457142857142854,0.0,1.696
2026-07-27,整体,立陶宛,整体,recent_8w,135.27042857142857,91.7427142857143,62.00957142857143
2026-07-27,整体,索马里,整体,recent_8w,0.0,,
2026-07-27,整体,约旦,整体,recent_8w,33.34642857142857,20.22557142857143,16.219857142857144
2026-07-27,整体,纳米比亚,整体,recent_8w,7.361428571428573,4.547666666666667,4.040666666666667
2026-07-27,整体,纽埃岛,整体,recent_8w,0.0,,
2026-07-27,整体,缅甸,整体,recent_8w,0.0,,
2026-07-27,整体,罗马尼亚,整体,recent_8w,398.0199999999999,221.26471428571426,211.448
2026-07-27,整体,美国,整体,recent_8w,71525.01914285714,31307.195285714286,44867.984
2026-07-27,整体,美属维尔京群岛,整体,recent_8w,0.0,,
2026-07-27,整体,美属萨摩亚,整体,recent_8w,0.0,,
2026-07-27,整体,老挝,整体,recent_8w,0.0,,
2026-07-27,整体,肯尼亚,整体,recent_8w,16.370857142857144,7.730428571428571,11.05857142857143
2026-07-27,整体,芬兰,整体,recent_8w,157.61971428571428,82.34242857142858,78.96442857142857
2026-07-27,整体,苏丹,整体,recent_8w,0.0,,
2026-07-27,整体,苏里南,整体,recent_8w,0.0,,
2026-07-27,整体,英国,整体,recent_8w,16788.195285714286,8589.544285714286,10589.642714285714
2026-07-27,整体,英属印度洋领地,整体,recent_8w,0.0,,
2026-07-27,整体,英属维尔京群岛,整体,recent_8w,7.040571428571428,0.0,24.642
2026-07-27,整体,荷兰,整体,recent_8w,925.7202857142858,520.3708571428572,460.3408571428572
2026-07-27,整体,荷属圣马丁,整体,recent_8w,0.0,,
2026-07-27,整体,荷属安的列斯,整体,recent_8w,0.0,,
2026-07-27,整体,莫桑比克,整体,recent_8w,5.545857142857143,4.3386000000000005,3.4256
2026-07-27,整体,莱索托,整体,recent_8w,0.0,,
2026-07-27,整体,菲律宾,整体,recent_8w,297.6858571428571,212.13071428571428,126.563
2026-07-27,整体,萨尔瓦多,整体,recent_8w,50.757428571428576,25.993571428571432,34.16085714285715
2026-07-27,整体,萨摩亚,整体,recent_8w,0.0,,
2026-07-27,整体,葡萄牙,整体,recent_8w,956.436857142857,574.5680000000001,487.0682857142857
2026-07-27,整体,蒙古,整体,recent_8w,5.813714285714285,8.82975,1.34425
2026-07-27,整体,蒙塞拉特岛,整体,recent_8w,0.0,,
2026-07-27,整体,西班牙,整体,recent_8w,1317.7532857142858,731.9145714285714,695.7657142857142
2026-07-27,整体,诺福克岛,整体,recent_8w,0.0,,
2026-07-27,整体,贝宁,整体,recent_8w,0.0,0.0,1.9753333333333334
2026-07-27,整体,赞比亚,整体,recent_8w,22.757,11.136285714285716,16.07014285714286
2026-07-27,整体,赤道几内亚,整体,recent_8w,0.0,,
2026-07-27,整体,越南,整体,recent_8w,20.96842857142857,20.805714285714284,6.683999999999999
2026-07-27,整体,阿塞拜疆,整体,recent_8w,24.89671428571429,19.866714285714288,14.718142857142857
2026-07-27,整体,阿富汗,整体,recent_8w,0.0,,
2026-07-27,整体,阿尔及利亚,整体,recent_8w,0.0,,
2026-07-27,整体,阿尔巴尼亚,整体,recent_8w,70.463,62.16271428571428,22.045857142857148
2026-07-27,整体,阿曼,整体,recent_8w,13.483571428571427,6.520142857142858,11.185857142857143
2026-07-27,整体,阿根廷,整体,recent_8w,443.687,188.662,283.6014285714286
2026-07-27,整体,阿联酋,整体,recent_8w,576.7791428571429,283.16042857142855,312.8461428571428
2026-07-27,整体,阿鲁巴,整体,recent_8w,0.0,,
2026-07-27,整体,韩国,整体,recent_8w,103.37142857142858,23.446714285714286,87.41985714285714
2026-07-27,整体,香港,整体,recent_8w,35.817142857142855,25.76871428571428,10.048428571428571
2026-07-27,整体,马尔代夫,整体,recent_8w,5.000285714285715,4.171200000000001,2.8291999999999997
2026-07-27,整体,马恩岛,整体,recent_8w,0.0,,
2026-07-27,整体,马拉维,整体,recent_8w,5.961,10.8465,11.7635
2026-07-27,整体,马提尼克岛,整体,recent_8w,0.0,,
2026-07-27,整体,马来西亚,整体,recent_8w,105.55171428571428,56.01542857142858,54.80157142857143
2026-07-27,整体,马约特,整体,recent_8w,0.0,,
2026-07-27,整体,马绍尔群岛,整体,recent_8w,0.0,,
2026-07-27,整体,马耳他,整体,recent_8w,42.056571428571424,25.523142857142858,32.68385714285714
2026-07-27,整体,马达加斯加,整体,recent_8w,1.198,1.39825,0.69825
2026-07-27,整体,马里,整体,recent_8w,11.504714285714286,10.133000000000001,1.3717142857142857
2026-07-27,整体,黎巴嫩,整体,recent_8w,61.28585714285715,40.173,23.101857142857142
2026-07-27,整体,黑山,整体,recent_8w,60.68042857142857,40.71071428571428,29.361142857142855
