渠道自然,国家,日期,平台,_window,_query,DNU,新增次日留存人数
整体,斐济,2026-06-29,整体,recent_8w,全量维度,2.2857142857142856,0.0
Organic,比利时,2026-06-22,整体,recent_8w,全量维度,56.857142857142854,9.142857142857142
整体,葡萄牙,2026-06-22,整体,recent_8w,全量维度,167.28571428571428,25.714285714285715
non-Organic,利比亚,2026-06-29,整体,recent_8w,全量维度,1.0,0.5
Organic,利比亚,2026-06-22,整体,recent_8w,全量维度,9.714285714285714,1.0
Organic,伊朗,2026-07-27,整体,recent_8w,全量维度,432.7142857142857,65.0
non-Organic,意大利,2026-06-15,整体,recent_8w,全量维度,12.714285714285714,2.7142857142857144
Organic,斐济,2026-07-27,整体,recent_8w,全量维度,2.1666666666666665,0.16666666666666666
Organic,爱沙尼亚,2026-06-22,整体,recent_8w,全量维度,36.857142857142854,7.285714285714286
non-Organic,捷克,2026-07-20,整体,recent_8w,全量维度,2.6666666666666665,0.5
整体,巴基斯坦,2026-07-27,整体,recent_8w,全量维度,258.2857142857143,46.857142857142854
non-Organic,玻利维亚,2026-06-08,整体,recent_8w,全量维度,3.4285714285714284,0.7142857142857143
Organic,哈萨克斯坦,2026-07-13,整体,recent_8w,全量维度,208.0,33.142857142857146
Organic,澳门,2026-07-27,整体,recent_8w,全量维度,1.6666666666666667,1.0
整体,萨尔瓦多,2026-07-20,整体,recent_8w,全量维度,21.857142857142858,4.142857142857143
Organic,蒙古,2026-06-29,整体,recent_8w,全量维度,5.571428571428571,1.2857142857142858
整体,美国,2026-07-06,整体,recent_8w,全量维度,6389.571428571428,884.2857142857143
non-Organic,萨尔瓦多,2026-07-20,整体,recent_8w,全量维度,1.4,0.2
Organic,美国,2026-06-15,整体,recent_8w,全量维度,3632.5714285714284,516.1428571428571
整体,斐济,2026-07-06,整体,recent_8w,全量维度,1.8571428571428572,0.42857142857142855
Organic,哈萨克斯坦,2026-07-20,整体,recent_8w,全量维度,179.85714285714286,30.428571428571427
Organic,南非,2026-07-13,整体,recent_8w,全量维度,101.57142857142857,20.428571428571427
non-Organic,爱沙尼亚,2026-07-27,整体,recent_8w,全量维度,2.0,0.16666666666666666
整体,关岛,2026-07-13,整体,recent_8w,全量维度,1.5,0.0
Organic,美国,2026-07-20,整体,recent_8w,全量维度,3818.8571428571427,570.0
Organic,意大利,2026-07-13,整体,recent_8w,全量维度,460.2857142857143,75.0
Organic,墨西哥,2026-06-22,整体,recent_8w,全量维度,423.57142857142856,66.85714285714286
non-Organic,关岛,2026-07-20,整体,recent_8w,全量维度,1.0,0.0
Organic,比利时,2026-06-15,整体,recent_8w,全量维度,59.857142857142854,8.142857142857142
Organic,加拿大,2026-07-13,整体,recent_8w,全量维度,440.2857142857143,64.57142857142857
non-Organic,美国,2026-07-06,整体,recent_8w,全量维度,2120.1428571428573,282.14285714285717
non-Organic,萨尔瓦多,2026-06-15,整体,recent_8w,全量维度,2.5,0.16666666666666666
non-Organic,瑞典,2026-07-27,整体,recent_8w,全量维度,6.285714285714286,0.8571428571428571
Organic,斯洛伐克,2026-07-27,整体,recent_8w,全量维度,23.0,3.7142857142857144
整体,萨尔瓦多,2026-06-08,整体,recent_8w,全量维度,11.857142857142858,1.8571428571428572
non-Organic,玻利维亚,2026-07-20,整体,recent_8w,全量维度,2.8,0.0
整体,法国,2026-07-06,整体,recent_8w,全量维度,395.14285714285717,67.71428571428571
Organic,伊朗,2026-06-15,整体,recent_8w,全量维度,616.2857142857143,97.71428571428571
整体,意大利,2026-06-29,整体,recent_8w,全量维度,431.7142857142857,68.85714285714286
整体,玻利维亚,2026-07-13,整体,recent_8w,全量维度,28.428571428571427,4.714285714285714
Organic,美国,2026-06-29,整体,recent_8w,全量维度,5732.142857142857,828.0
整体,法国,2026-06-15,整体,recent_8w,全量维度,367.85714285714283,62.57142857142857
non-Organic,坦桑尼亚,2026-07-06,整体,recent_8w,全量维度,2.0,0.0
Organic,乌克兰,2026-07-20,整体,recent_8w,全量维度,426.14285714285717,86.28571428571429
整体,葡萄牙,2026-07-27,整体,recent_8w,全量维度,245.71428571428572,43.714285714285715
non-Organic,南非,2026-06-22,整体,recent_8w,全量维度,4.0,0.5
整体,关岛,2026-06-08,整体,recent_8w,全量维度,1.5,0.0
Organic,斐济,2026-06-22,整体,recent_8w,全量维度,1.6666666666666667,0.0
整体,乌克兰,2026-07-06,整体,recent_8w,全量维度,473.57142857142856,87.14285714285714
non-Organic,利比里亚,2026-06-08,整体,recent_8w,全量维度,1.0,0.0
整体,美国,2026-06-29,整体,recent_8w,全量维度,8084.714285714285,1137.5714285714287
Organic,以色列,2026-06-22,整体,recent_8w,全量维度,80.57142857142857,13.285714285714286
Organic,纳米比亚,2026-06-08,整体,recent_8w,全量维度,3.8333333333333335,1.3333333333333333
整体,哈萨克斯坦,2026-07-27,整体,recent_8w,全量维度,212.28571428571428,36.42857142857143
整体,利比里亚,2026-06-08,整体,recent_8w,全量维度,33.285714285714285,6.285714285714286
Organic,坦桑尼亚,2026-07-27,整体,recent_8w,全量维度,17.285714285714285,3.4285714285714284
non-Organic,乌克兰,2026-06-22,整体,recent_8w,全量维度,25.285714285714285,3.142857142857143
整体,意大利,2026-07-20,整体,recent_8w,全量维度,459.2857142857143,84.28571428571429
non-Organic,加拿大,2026-07-27,整体,recent_8w,全量维度,107.71428571428571,10.714285714285714
non-Organic,坦桑尼亚,2026-06-22,整体,recent_8w,全量维度,3.5,1.0
non-Organic,坦桑尼亚,2026-07-20,整体,recent_8w,全量维度,1.7142857142857142,0.42857142857142855
Organic,多哥,2026-06-22,整体,recent_8w,全量维度,7.285714285714286,1.1428571428571428
整体,加拿大,2026-06-29,整体,recent_8w,全量维度,607.8571428571429,78.28571428571429
non-Organic,加拿大,2026-06-15,整体,recent_8w,全量维度,343.42857142857144,29.571428571428573
non-Organic,玻利维亚,2026-07-27,整体,recent_8w,全量维度,1.75,0.5
non-Organic,unknow,2026-07-27,整体,recent_8w,全量维度,1.0,0.0
整体,斐济,2026-07-13,整体,recent_8w,全量维度,2.8333333333333335,0.8333333333333334
non-Organic,斯洛伐克,2026-07-06,整体,recent_8w,全量维度,1.6666666666666667,0.3333333333333333
整体,澳门,2026-07-13,整体,recent_8w,全量维度,1.5,0.25
Organic,多哥,2026-06-15,整体,recent_8w,全量维度,6.857142857142857,1.4285714285714286
Organic,斐济,2026-07-06,整体,recent_8w,全量维度,1.7142857142857142,0.2857142857142857
Organic,法国,2026-07-06,整体,recent_8w,全量维度,364.14285714285717,64.14285714285714
Organic,蒙古,2026-07-27,整体,recent_8w,全量维度,6.571428571428571,0.42857142857142855
non-Organic,哈萨克斯坦,2026-06-22,整体,recent_8w,全量维度,7.714285714285714,1.2857142857142858
整体,利比里亚,2026-06-22,整体,recent_8w,全量维度,30.0,6.428571428571429
整体,萨尔瓦多,2026-07-13,整体,recent_8w,全量维度,16.714285714285715,4.428571428571429
整体,哈萨克斯坦,2026-06-08,整体,recent_8w,全量维度,529.8571428571429,82.71428571428571
整体,哈萨克斯坦,2026-06-22,整体,recent_8w,全量维度,278.85714285714283,49.857142857142854
non-Organic,墨西哥,2026-07-20,整体,recent_8w,全量维度,1415.857142857143,187.42857142857142
non-Organic,意大利,2026-07-27,整体,recent_8w,全量维度,16.0,2.857142857142857
整体,玻利维亚,2026-06-29,整体,recent_8w,全量维度,28.0,6.0
Organic,纳米比亚,2026-07-13,整体,recent_8w,全量维度,3.0,0.42857142857142855
整体,巴基斯坦,2026-06-08,整体,recent_8w,全量维度,191.85714285714286,30.428571428571427
Organic,意大利,2026-06-08,整体,recent_8w,全量维度,446.0,76.71428571428571
Organic,乌克兰,2026-07-13,整体,recent_8w,全量维度,407.85714285714283,83.28571428571429
non-Organic,爱沙尼亚,2026-07-20,整体,recent_8w,全量维度,2.4,0.4
non-Organic,巴基斯坦,2026-06-15,整体,recent_8w,全量维度,7.714285714285714,1.1428571428571428
non-Organic,墨西哥,2026-07-13,整体,recent_8w,全量维度,1542.7142857142858,182.85714285714286
non-Organic,卡塔尔,2026-06-29,整体,recent_8w,全量维度,1.4,0.2
整体,瑞典,2026-07-27,整体,recent_8w,全量维度,201.0,42.42857142857143
Organic,捷克,2026-07-13,整体,recent_8w,全量维度,56.142857142857146,9.571428571428571
Organic,南非,2026-07-27,整体,recent_8w,全量维度,83.85714285714286,16.142857142857142
Organic,南非,2026-06-08,整体,recent_8w,全量维度,83.57142857142857,14.714285714285714
Organic,墨西哥,2026-07-27,整体,recent_8w,全量维度,743.5714285714286,124.85714285714286
Organic,法国,2026-06-29,整体,recent_8w,全量维度,389.57142857142856,65.42857142857143
non-Organic,捷克,2026-07-27,整体,recent_8w,全量维度,2.8333333333333335,0.5
non-Organic,哈萨克斯坦,2026-06-15,整体,recent_8w,全量维度,6.714285714285714,0.7142857142857143
Organic,捷克,2026-06-08,整体,recent_8w,全量维度,54.57142857142857,9.857142857142858
整体,哈萨克斯坦,2026-06-15,整体,recent_8w,全量维度,201.85714285714286,33.57142857142857
non-Organic,玻利维亚,2026-07-13,整体,recent_8w,全量维度,1.6666666666666667,0.0
Organic,法国,2026-07-27,整体,recent_8w,全量维度,579.4285714285714,106.71428571428571
Organic,卡塔尔,2026-06-15,整体,recent_8w,全量维度,11.428571428571429,1.2857142857142858
non-Organic,坦桑尼亚,2026-07-27,整体,recent_8w,全量维度,1.6,0.4
Organic,比利时,2026-07-13,整体,recent_8w,全量维度,55.42857142857143,8.285714285714286
Organic,比利时,2026-06-29,整体,recent_8w,全量维度,60.857142857142854,11.142857142857142
non-Organic,伊朗,2026-07-06,整体,recent_8w,全量维度,986.1428571428571,103.57142857142857
Organic,捷克,2026-07-20,整体,recent_8w,全量维度,49.142857142857146,9.142857142857142
Organic,巴基斯坦,2026-06-22,整体,recent_8w,全量维度,304.42857142857144,53.0
整体,法国,2026-07-13,整体,recent_8w,全量维度,375.2857142857143,57.857142857142854
non-Organic,坦桑尼亚,2026-07-13,整体,recent_8w,全量维度,1.8333333333333333,0.3333333333333333
Organic,纳米比亚,2026-07-06,整体,recent_8w,全量维度,4.0,0.7142857142857143
Organic,以色列,2026-06-29,整体,recent_8w,全量维度,106.0,16.857142857142858
Organic,以色列,2026-07-13,整体,recent_8w,全量维度,106.14285714285714,18.714285714285715
Organic,美国,2026-06-22,整体,recent_8w,全量维度,3828.4285714285716,547.7142857142857
Organic,澳门,2026-07-20,整体,recent_8w,全量维度,1.4285714285714286,0.2857142857142857
整体,利比里亚,2026-07-27,整体,recent_8w,全量维度,32.857142857142854,6.142857142857143
non-Organic,法国,2026-07-20,整体,recent_8w,全量维度,28.428571428571427,2.857142857142857
整体,多哥,2026-07-27,整体,recent_8w,全量维度,6.571428571428571,0.8571428571428571
Organic,利比亚,2026-07-13,整体,recent_8w,全量维度,9.714285714285714,2.0
Organic,伊朗,2026-07-13,整体,recent_8w,全量维度,596.0,79.57142857142857
Organic,萨尔瓦多,2026-06-29,整体,recent_8w,全量维度,14.571428571428571,2.2857142857142856
non-Organic,以色列,2026-07-06,整体,recent_8w,全量维度,12.142857142857142,2.142857142857143
non-Organic,墨西哥,2026-06-15,整体,recent_8w,全量维度,1076.4285714285713,71.28571428571429
整体,玻利维亚,2026-07-06,整体,recent_8w,全量维度,32.857142857142854,5.857142857142857
Organic,坦桑尼亚,2026-06-08,整体,recent_8w,全量维度,20.857142857142858,4.857142857142857
Organic,澳门,2026-07-06,整体,recent_8w,全量维度,1.6,0.6
整体,纳米比亚,2026-06-22,整体,recent_8w,全量维度,3.0,0.5714285714285714
Organic,爱沙尼亚,2026-06-15,整体,recent_8w,全量维度,39.142857142857146,7.857142857142857
Organic,萨尔瓦多,2026-06-15,整体,recent_8w,全量维度,14.428571428571429,1.7142857142857142
整体,卡塔尔,2026-07-13,整体,recent_8w,全量维度,11.428571428571429,1.8571428571428572
整体,以色列,2026-06-15,整体,recent_8w,全量维度,93.85714285714286,14.285714285714286
non-Organic,斐济,2026-06-29,整体,recent_8w,全量维度,1.0,0.0
Organic,捷克,2026-07-06,整体,recent_8w,全量维度,57.285714285714285,11.0
整体,葡萄牙,2026-07-20,整体,recent_8w,全量维度,191.0,35.714285714285715
整体,多哥,2026-06-29,整体,recent_8w,全量维度,8.571428571428571,2.0
整体,坦桑尼亚,2026-07-20,整体,recent_8w,全量维度,19.428571428571427,5.0
整体,利比亚,2026-06-29,整体,recent_8w,全量维度,8.285714285714286,1.5714285714285714
整体,unknow,2026-06-15,整体,recent_8w,全量维度,2.0,0.0
整体,unknow,2026-06-29,整体,recent_8w,全量维度,1.5,0.0
non-Organic,unknow,2026-06-22,整体,recent_8w,全量维度,1.0,0.0
non-Organic,葡萄牙,2026-06-15,整体,recent_8w,全量维度,9.571428571428571,1.5714285714285714
整体,玻利维亚,2026-06-22,整体,recent_8w,全量维度,27.0,4.142857142857143
整体,比利时,2026-06-29,整体,recent_8w,全量维度,64.14285714285714,12.0
non-Organic,卡塔尔,2026-07-20,整体,recent_8w,全量维度,1.6,0.0
整体,以色列,2026-06-29,整体,recent_8w,全量维度,125.0,21.285714285714285
Organic,玻利维亚,2026-06-08,整体,recent_8w,全量维度,24.571428571428573,3.7142857142857144
整体,意大利,2026-06-22,整体,recent_8w,全量维度,409.2857142857143,62.57142857142857
整体,以色列,2026-07-27,整体,recent_8w,全量维度,82.57142857142857,12.714285714285714
Organic,关岛,2026-07-20,整体,recent_8w,全量维度,3.0,0.6666666666666666
non-Organic,坦桑尼亚,2026-06-29,整体,recent_8w,全量维度,1.6,0.4
Organic,斯洛伐克,2026-06-22,整体,recent_8w,全量维度,20.571428571428573,3.2857142857142856
non-Organic,利比里亚,2026-07-06,整体,recent_8w,全量维度,1.0,0.0
整体,比利时,2026-07-27,整体,recent_8w,全量维度,84.0,14.428571428571429
整体,利比亚,2026-07-27,整体,recent_8w,全量维度,10.0,1.7142857142857142
整体,爱沙尼亚,2026-06-15,整体,recent_8w,全量维度,40.285714285714285,7.857142857142857
non-Organic,利比里亚,2026-06-22,整体,recent_8w,全量维度,1.0,0.0
Organic,利比亚,2026-06-29,整体,recent_8w,全量维度,8.0,1.4285714285714286
Organic,巴基斯坦,2026-07-06,整体,recent_8w,全量维度,324.57142857142856,55.714285714285715
Organic,多哥,2026-07-13,整体,recent_8w,全量维度,6.0,1.2857142857142858
整体,瑞典,2026-07-06,整体,recent_8w,全量维度,135.0,23.714285714285715
整体,巴基斯坦,2026-06-22,整体,recent_8w,全量维度,311.42857142857144,53.857142857142854
Organic,爱沙尼亚,2026-07-27,整体,recent_8w,全量维度,52.42857142857143,12.571428571428571
Organic,葡萄牙,2026-06-08,整体,recent_8w,全量维度,182.85714285714286,31.142857142857142
Organic,法国,2026-06-22,整体,recent_8w,全量维度,311.57142857142856,48.714285714285715
non-Organic,葡萄牙,2026-07-13,整体,recent_8w,全量维度,8.285714285714286,1.0
Organic,卡塔尔,2026-07-27,整体,recent_8w,全量维度,9.285714285714286,0.14285714285714285
Organic,玻利维亚,2026-07-06,整体,recent_8w,全量维度,31.142857142857142,5.714285714285714
non-Organic,萨尔瓦多,2026-07-06,整体,recent_8w,全量维度,1.8333333333333333,0.16666666666666666
整体,斯洛伐克,2026-07-20,整体,recent_8w,全量维度,22.857142857142858,4.142857142857143
整体,爱沙尼亚,2026-07-13,整体,recent_8w,全量维度,44.285714285714285,12.428571428571429
non-Organic,乌克兰,2026-07-06,整体,recent_8w,全量维度,24.0,2.0
non-Organic,比利时,2026-07-06,整体,recent_8w,全量维度,2.1666666666666665,0.5
整体,法国,2026-06-29,整体,recent_8w,全量维度,425.0,69.71428571428571
non-Organic,利比亚,2026-06-22,整体,recent_8w,全量维度,1.0,0.3333333333333333
整体,南非,2026-07-27,整体,recent_8w,全量维度,87.28571428571429,17.285714285714285
Organic,蒙古,2026-06-15,整体,recent_8w,全量维度,6.285714285714286,1.0
整体,斐济,2026-06-15,整体,recent_8w,全量维度,2.4,0.6
整体,澳门,2026-07-20,整体,recent_8w,全量维度,1.5714285714285714,0.42857142857142855
Organic,纳米比亚,2026-06-22,整体,recent_8w,全量维度,3.0,0.5714285714285714
Organic,捷克,2026-06-22,整体,recent_8w,全量维度,50.142857142857146,8.142857142857142
整体,斐济,2026-06-08,整体,recent_8w,全量维度,1.5714285714285714,0.42857142857142855
整体,法国,2026-06-22,整体,recent_8w,全量维度,359.42857142857144,54.42857142857143
整体,以色列,2026-07-13,整体,recent_8w,全量维度,110.14285714285714,19.285714285714285
Organic,意大利,2026-07-06,整体,recent_8w,全量维度,420.7142857142857,73.85714285714286
non-Organic,多哥,2026-06-22,整体,recent_8w,全量维度,1.0,0.0
Organic,以色列,2026-06-15,整体,recent_8w,全量维度,92.14285714285714,13.857142857142858
整体,坦桑尼亚,2026-06-22,整体,recent_8w,全量维度,22.285714285714285,5.571428571428571
整体,玻利维亚,2026-06-08,整体,recent_8w,全量维度,28.0,4.428571428571429
整体,爱沙尼亚,2026-06-29,整体,recent_8w,全量维度,38.714285714285715,8.428571428571429
non-Organic,加拿大,2026-07-06,整体,recent_8w,全量维度,86.85714285714286,9.285714285714286
non-Organic,巴基斯坦,2026-07-27,整体,recent_8w,全量维度,7.285714285714286,0.5714285714285714
non-Organic,萨尔瓦多,2026-06-22,整体,recent_8w,全量维度,2.1666666666666665,0.3333333333333333
整体,瑞典,2026-06-08,整体,recent_8w,全量维度,162.28571428571428,28.285714285714285
non-Organic,斐济,2026-06-22,整体,recent_8w,全量维度,1.0,0.0
non-Organic,澳门,2026-06-08,整体,recent_8w,全量维度,1.0,0.0
整体,哈萨克斯坦,2026-06-29,整体,recent_8w,全量维度,425.2857142857143,82.57142857142857
整体,墨西哥,2026-07-06,整体,recent_8w,全量维度,2256.1428571428573,235.14285714285714
