渠道自然,国家,日期,平台,新老,付费状态,版本,一级功能,二级功能,_window,_query,保存 UV
整体,英国,2026-07-13,整体,整体,整体,整体,图片编辑,Filters,recent_8w,图片编辑二级功能,3281.5714285714284
整体,英国,2026-06-29,整体,整体,整体,整体,图片编辑,Texture,recent_8w,图片编辑二级功能,105.0
整体,美国,2026-07-13,整体,整体,整体,整体,图片编辑,Soft glow,recent_8w,图片编辑二级功能,0.0
整体,英国,2026-07-20,整体,整体,整体,整体,图片编辑,Freckle,recent_8w,图片编辑二级功能,0.0
整体,美国,2026-07-27,整体,整体,整体,整体,图片编辑,Flashpro,recent_8w,图片编辑二级功能,0.0
整体,美国,2026-07-06,整体,整体,整体,整体,图片编辑,Lips,recent_8w,图片编辑二级功能,9.857142857142858
整体,巴西,2026-07-20,整体,整体,整体,整体,图片编辑,Teeth,recent_8w,图片编辑二级功能,15071.57142857143
整体,英国,2026-07-06,整体,整体,整体,整体,图片编辑,Nose,recent_8w,图片编辑二级功能,1.1428571428571428
整体,美国,2026-07-13,整体,整体,整体,整体,图片编辑,Sun-kissed,recent_8w,图片编辑二级功能,0.0
整体,美国,2026-07-20,整体,整体,整体,整体,图片编辑,Sunlit,recent_8w,图片编辑二级功能,0.0
整体,整体,2026-07-06,整体,整体,整体,整体,图片编辑,Concealer,recent_8w,图片编辑二级功能,7634.285714285715
整体,巴西,2026-07-20,整体,整体,整体,整体,图片编辑,Whiten,recent_8w,图片编辑二级功能,17.428571428571427
整体,美国,2026-06-15,整体,整体,整体,整体,图片编辑,Shimmer,recent_8w,图片编辑二级功能,0.0
整体,英国,2026-06-15,整体,整体,整体,整体,图片编辑,Arm,recent_8w,图片编辑二级功能,1.0
整体,整体,2026-06-22,整体,整体,整体,整体,图片编辑,Soft glow,recent_8w,图片编辑二级功能,0.0
整体,巴西,2026-07-20,整体,整体,整体,整体,图片编辑,Restore,recent_8w,图片编辑二级功能,1.0
整体,整体,2026-07-20,整体,整体,整体,整体,图片编辑,Enrich,recent_8w,图片编辑二级功能,0.0
整体,美国,2026-07-27,整体,整体,整体,整体,图片编辑,Refine,recent_8w,图片编辑二级功能,29.285714285714285
整体,整体,2026-06-08,整体,整体,整体,整体,图片编辑,Hair Enrich,recent_8w,图片编辑二级功能,0.0
整体,整体,2026-06-15,整体,整体,整体,整体,图片编辑,Mykit,recent_8w,图片编辑二级功能,0.2857142857142857
整体,整体,2026-06-22,整体,整体,整体,整体,图片编辑,Skin,recent_8w,图片编辑二级功能,0.0
整体,巴西,2026-07-06,整体,整体,整体,整体,图片编辑,Prism,recent_8w,图片编辑二级功能,1032.2857142857142
整体,整体,2026-07-06,整体,整体,整体,整体,图片编辑,Edit,recent_8w,图片编辑二级功能,0.0
整体,美国,2026-06-15,整体,整体,整体,整体,图片编辑,Wrinkle,recent_8w,图片编辑二级功能,3871.8571428571427
整体,美国,2026-07-06,整体,整体,整体,整体,图片编辑,Volume,recent_8w,图片编辑二级功能,0.0
整体,巴西,2026-07-27,整体,整体,整体,整体,图片编辑,Retouch,recent_8w,图片编辑二级功能,0.0
整体,整体,2026-06-22,整体,整体,整体,整体,图片编辑,Looks,recent_8w,图片编辑二级功能,0.0
整体,英国,2026-06-15,整体,整体,整体,整体,图片编辑,Wrinkle,recent_8w,图片编辑二级功能,1159.0
整体,整体,2026-06-15,整体,整体,整体,整体,图片编辑,Blush,recent_8w,图片编辑二级功能,0.0
整体,整体,2026-06-22,整体,整体,整体,整体,图片编辑,Prism,recent_8w,图片编辑二级功能,1914.4285714285713
整体,英国,2026-06-29,整体,整体,整体,整体,图片编辑,AI Tattoo,recent_8w,图片编辑二级功能,20.142857142857142
整体,美国,2026-06-08,整体,整体,整体,整体,图片编辑,Magic,recent_8w,图片编辑二级功能,15305.0
整体,美国,2026-07-06,整体,整体,整体,整体,图片编辑,Hairstyles,recent_8w,图片编辑二级功能,0.0
整体,美国,2026-07-06,整体,整体,整体,整体,图片编辑,Collarbone,recent_8w,图片编辑二级功能,1.6
整体,美国,2026-06-15,整体,整体,整体,整体,图片编辑,整体,recent_8w,图片编辑二级功能,0.0
整体,巴西,2026-06-22,整体,整体,整体,整体,图片编辑,Volume,recent_8w,图片编辑二级功能,0.0
整体,巴西,2026-06-22,整体,整体,整体,整体,图片编辑,Face,recent_8w,图片编辑二级功能,26246.5
整体,美国,2026-06-22,整体,整体,整体,整体,图片编辑,Jaw,recent_8w,图片编辑二级功能,2.0
整体,巴西,2026-06-22,整体,整体,整体,整体,图片编辑,Soft glow,recent_8w,图片编辑二级功能,0.0
整体,整体,2026-07-27,整体,整体,整体,整体,图片编辑,Stains,recent_8w,图片编辑二级功能,158.71428571428572
整体,整体,2026-06-08,整体,整体,整体,整体,图片编辑,Reto,recent_8w,图片编辑二级功能,1.0
整体,美国,2026-06-29,整体,整体,整体,整体,图片编辑,Bokeh,recent_8w,图片编辑二级功能,1012.1428571428571
整体,美国,2026-06-22,整体,整体,整体,整体,图片编辑,Concealer,recent_8w,图片编辑二级功能,1787.75
整体,巴西,2026-07-13,整体,整体,整体,整体,图片编辑,Teeth,recent_8w,图片编辑二级功能,14760.57142857143
整体,美国,2026-06-29,整体,整体,整体,整体,图片编辑,Blur,recent_8w,图片编辑二级功能,2850.5714285714284
整体,美国,2026-07-20,整体,整体,整体,整体,图片编辑,Freckle,recent_8w,图片编辑二级功能,0.0
整体,整体,2026-07-20,整体,整体,整体,整体,图片编辑,Natural tan,recent_8w,图片编辑二级功能,0.0
整体,美国,2026-07-27,整体,整体,整体,整体,图片编辑,Reshape,recent_8w,图片编辑二级功能,17157.285714285714
整体,美国,2026-06-15,整体,整体,整体,整体,图片编辑,Adjust,recent_8w,图片编辑二级功能,6017.714285714285
整体,英国,2026-06-15,整体,整体,整体,整体,图片编辑,Details,recent_8w,图片编辑二级功能,679.0
整体,美国,2026-07-13,整体,整体,整体,整体,图片编辑,Brighten,recent_8w,图片编辑二级功能,1450.142857142857
整体,巴西,2026-06-15,整体,整体,整体,整体,图片编辑,Eyeliner,recent_8w,图片编辑二级功能,0.0
整体,英国,2026-07-13,整体,整体,整体,整体,图片编辑,Jaw,recent_8w,图片编辑二级功能,4.857142857142857
整体,英国,2026-06-08,整体,整体,整体,整体,图片编辑,Blush,recent_8w,图片编辑二级功能,0.0
整体,巴西,2026-07-06,整体,整体,整体,整体,图片编辑,Hair Dye,recent_8w,图片编辑二级功能,0.5714285714285714
整体,整体,2026-06-08,整体,整体,整体,整体,图片编辑,Background Adjust,recent_8w,图片编辑二级功能,373.14285714285717
整体,美国,2026-07-06,整体,整体,整体,整体,图片编辑,Glowup,recent_8w,图片编辑二级功能,2321.0
整体,整体,2026-07-20,整体,整体,整体,整体,图片编辑,Flashnight,recent_8w,图片编辑二级功能,0.0
整体,巴西,2026-07-20,整体,整体,整体,整体,图片编辑,Muscle,recent_8w,图片编辑二级功能,939.8571428571429
整体,英国,2026-06-29,整体,整体,整体,整体,图片编辑,Breast,recent_8w,图片编辑二级功能,1.0
整体,整体,2026-07-13,整体,整体,整体,整体,图片编辑,Retouchch,recent_8w,图片编辑二级功能,0.0
整体,美国,2026-07-06,整体,整体,整体,整体,图片编辑,Eye Color,recent_8w,图片编辑二级功能,0.0
整体,英国,2026-07-27,整体,整体,整体,整体,图片编辑,Concealer,recent_8w,图片编辑二级功能,423.7142857142857
整体,美国,2026-07-06,整体,整体,整体,整体,图片编辑,Blur,recent_8w,图片编辑二级功能,2627.4285714285716
整体,巴西,2026-07-06,整体,整体,整体,整体,图片编辑,Pecs,recent_8w,图片编辑二级功能,2.0
整体,美国,2026-07-27,整体,整体,整体,整体,图片编辑,Wrinkle,recent_8w,图片编辑二级功能,3791.8571428571427
整体,巴西,2026-07-06,整体,整体,整体,整体,图片编辑,Eraser,recent_8w,图片编辑二级功能,12856.285714285714
整体,英国,2026-06-15,整体,整体,整体,整体,图片编辑,Face,recent_8w,图片编辑二级功能,5660.0
整体,英国,2026-07-06,整体,整体,整体,整体,图片编辑,Looks,recent_8w,图片编辑二级功能,0.0
整体,英国,2026-06-29,整体,整体,整体,整体,图片编辑,Face Fix,recent_8w,图片编辑二级功能,88.14285714285714
整体,巴西,2026-06-08,整体,整体,整体,整体,图片编辑,Whiten,recent_8w,图片编辑二级功能,0.5714285714285714
整体,巴西,2026-06-15,整体,整体,整体,整体,图片编辑,Eye color,recent_8w,图片编辑二级功能,0.0
整体,整体,2026-06-29,整体,整体,整体,整体,图片编辑,Soft glow,recent_8w,图片编辑二级功能,0.0
整体,美国,2026-07-13,整体,整体,整体,整体,图片编辑,Selfie Reflector,recent_8w,图片编辑二级功能,0.0
整体,整体,2026-06-15,整体,整体,整体,整体,图片编辑,Prism,recent_8w,图片编辑二级功能,1801.2857142857142
整体,整体,2026-07-13,整体,整体,整体,整体,图片编辑,Flash,recent_8w,图片编辑二级功能,0.0
整体,美国,2026-07-13,整体,整体,整体,整体,图片编辑,AI Tattoo,recent_8w,图片编辑二级功能,73.57142857142857
整体,巴西,2026-07-20,整体,整体,整体,整体,图片编辑,Crop,recent_8w,图片编辑二级功能,20934.428571428572
整体,美国,2026-07-20,整体,整体,整体,整体,图片编辑,Selfie Reflector,recent_8w,图片编辑二级功能,0.0
整体,整体,2026-06-22,整体,整体,整体,整体,图片编辑,Hips,recent_8w,图片编辑二级功能,1.5
整体,英国,2026-07-20,整体,整体,整体,整体,图片编辑,Face Fix,recent_8w,图片编辑二级功能,77.85714285714286
整体,整体,2026-07-06,整体,整体,整体,整体,图片编辑,Makeup,recent_8w,图片编辑二级功能,72924.0
整体,巴西,2026-06-22,整体,整体,整体,整体,图片编辑,Magic,recent_8w,图片编辑二级功能,45755.5
整体,美国,2026-06-15,整体,整体,整体,整体,图片编辑,Filters,recent_8w,图片编辑二级功能,12245.57142857143
整体,美国,2026-07-27,整体,整体,整体,整体,图片编辑,Morning Light,recent_8w,图片编辑二级功能,0.0
整体,巴西,2026-07-13,整体,整体,整体,整体,图片编辑,Background Adjust,recent_8w,图片编辑二级功能,69.42857142857143
整体,美国,2026-06-22,整体,整体,整体,整体,图片编辑,V Line,recent_8w,图片编辑二级功能,1.0
整体,整体,2026-07-13,整体,整体,整体,整体,图片编辑,Whiten,recent_8w,图片编辑二级功能,56.57142857142857
整体,整体,2026-07-13,整体,整体,整体,整体,图片编辑,Hair Enrich,recent_8w,图片编辑二级功能,0.0
整体,英国,2026-06-15,整体,整体,整体,整体,图片编辑,Jaw,recent_8w,图片编辑二级功能,0.0
整体,整体,2026-07-13,整体,整体,整体,整体,图片编辑,Expression,recent_8w,图片编辑二级功能,1917.857142857143
整体,英国,2026-07-13,整体,整体,整体,整体,图片编辑,Features,recent_8w,图片编辑二级功能,0.0
整体,美国,2026-06-08,整体,整体,整体,整体,图片编辑,Skin,recent_8w,图片编辑二级功能,0.0
整体,英国,2026-07-20,整体,整体,整体,整体,图片编辑,AI Replace,recent_8w,图片编辑二级功能,243.85714285714286
整体,巴西,2026-07-27,整体,整体,整体,整体,图片编辑,Hair Dye,recent_8w,图片编辑二级功能,0.14285714285714285
整体,英国,2026-07-20,整体,整体,整体,整体,图片编辑,Eye lashes,recent_8w,图片编辑二级功能,0.0
整体,美国,2026-07-20,整体,整体,整体,整体,图片编辑,Skin,recent_8w,图片编辑二级功能,0.0
整体,英国,2026-06-22,整体,整体,整体,整体,图片编辑,Eyes,recent_8w,图片编辑二级功能,0.5
整体,整体,2026-06-08,整体,整体,整体,整体,图片编辑,AI Retouch,recent_8w,图片编辑二级功能,36721.71428571428
整体,巴西,2026-07-06,整体,整体,整体,整体,图片编辑,Hair,recent_8w,图片编辑二级功能,7131.714285714285
整体,巴西,2026-06-08,整体,整体,整体,整体,图片编辑,Hair Enrich,recent_8w,图片编辑二级功能,0.0
整体,巴西,2026-07-13,整体,整体,整体,整体,图片编辑,Body glow,recent_8w,图片编辑二级功能,0.0
整体,巴西,2026-07-06,整体,整体,整体,整体,图片编辑,Freckle,recent_8w,图片编辑二级功能,0.0
整体,美国,2026-07-20,整体,整体,整体,整体,图片编辑,Soft glow,recent_8w,图片编辑二级功能,0.0
整体,英国,2026-06-22,整体,整体,整体,整体,图片编辑,Text,recent_8w,图片编辑二级功能,64.5
整体,英国,2026-06-29,整体,整体,整体,整体,图片编辑,Jaw,recent_8w,图片编辑二级功能,1.4285714285714286
整体,美国,2026-07-20,整体,整体,整体,整体,图片编辑,Concealer,recent_8w,图片编辑二级功能,1336.0
整体,巴西,2026-06-15,整体,整体,整体,整体,图片编辑,Nose,recent_8w,图片编辑二级功能,0.42857142857142855
整体,巴西,2026-07-06,整体,整体,整体,整体,图片编辑,Concealer,recent_8w,图片编辑二级功能,2308.285714285714
整体,美国,2026-06-15,整体,整体,整体,整体,图片编辑,Eyeshadow,recent_8w,图片编辑二级功能,0.0
整体,整体,2026-07-06,整体,整体,整体,整体,图片编辑,Magic,recent_8w,图片编辑二级功能,104447.28571428571
整体,巴西,2026-06-08,整体,整体,整体,整体,图片编辑,Filters,recent_8w,图片编辑二级功能,27426.14285714286
整体,整体,2026-07-13,整体,整体,整体,整体,图片编辑,In,recent_8w,图片编辑二级功能,0.0
整体,整体,2026-07-20,整体,整体,整体,整体,图片编辑,Retouetouch,recent_8w,图片编辑二级功能,0.0
整体,英国,2026-07-27,整体,整体,整体,整体,图片编辑,Edit,recent_8w,图片编辑二级功能,0.0
整体,美国,2026-06-08,整体,整体,整体,整体,图片编辑,Glowup,recent_8w,图片编辑二级功能,2070.8571428571427
整体,英国,2026-07-13,整体,整体,整体,整体,图片编辑,AI Image,recent_8w,图片编辑二级功能,138.14285714285714
整体,整体,2026-07-27,整体,整体,整体,整体,图片编辑,Bokeh,recent_8w,图片编辑二级功能,8155.857142857143
整体,整体,2026-06-15,整体,整体,整体,整体,图片编辑,Blur,recent_8w,图片编辑二级功能,22017.714285714286
整体,英国,2026-07-06,整体,整体,整体,整体,图片编辑,Head,recent_8w,图片编辑二级功能,0.7142857142857143
整体,英国,2026-07-13,整体,整体,整体,整体,图片编辑,Blush,recent_8w,图片编辑二级功能,0.0
整体,英国,2026-06-22,整体,整体,整体,整体,图片编辑,Resize,recent_8w,图片编辑二级功能,1222.25
整体,整体,2026-06-15,整体,整体,整体,整体,图片编辑,Eyeliner,recent_8w,图片编辑二级功能,0.0
整体,整体,2026-06-22,整体,整体,整体,整体,图片编辑,Acnsmooth,recent_8w,图片编辑二级功能,1.0
整体,整体,2026-07-27,整体,整体,整体,整体,图片编辑,Eyelashes,recent_8w,图片编辑二级功能,0.0
整体,整体,2026-07-06,整体,整体,整体,整体,图片编辑,Tanned,recent_8w,图片编辑二级功能,0.0
整体,美国,2026-07-06,整体,整体,整体,整体,图片编辑,Concealer,recent_8w,图片编辑二级功能,1671.7142857142858
整体,美国,2026-06-29,整体,整体,整体,整体,图片编辑,Hair Enrich,recent_8w,图片编辑二级功能,0.0
整体,巴西,2026-06-08,整体,整体,整体,整体,图片编辑,Abs,recent_8w,图片编辑二级功能,2.0
整体,英国,2026-06-15,整体,整体,整体,整体,图片编辑,Stretch,recent_8w,图片编辑二级功能,664.1428571428571
整体,英国,2026-06-22,整体,整体,整体,整体,图片编辑,Eyebrows,recent_8w,图片编辑二级功能,0.0
整体,美国,2026-07-06,整体,整体,整体,整体,图片编辑,Teeth,recent_8w,图片编辑二级功能,9652.0
整体,巴西,2026-06-08,整体,整体,整体,整体,图片编辑,Background Adjust,recent_8w,图片编辑二级功能,70.14285714285714
整体,巴西,2026-07-13,整体,整体,整体,整体,图片编辑,Eye lashes,recent_8w,图片编辑二级功能,0.0
整体,美国,2026-07-06,整体,整体,整体,整体,图片编辑,Plump,recent_8w,图片编辑二级功能,960.0
整体,整体,2026-07-27,整体,整体,整体,整体,图片编辑,Soft glow,recent_8w,图片编辑二级功能,0.0
整体,巴西,2026-07-20,整体,整体,整体,整体,图片编辑,Retouch,recent_8w,图片编辑二级功能,0.0
