渠道自然,国家,日期,平台,DNU,_window,_query
Organic,以色列,2026-06-29T00:00:00,iOS,78.14285714285714,recent_8w,全量维度
Organic,乌克兰,2026-07-27T00:00:00,iOS,388.2857142857143,recent_8w,全量维度
Organic,斐济,2026-07-06T00:00:00,Android,1.75,recent_8w,全量维度
non-Organic,葡萄牙,2026-06-08T00:00:00,iOS,4.714285714285714,recent_8w,全量维度
Organic,美国,2026-06-29T00:00:00,iOS,3666.4285714285716,recent_8w,全量维度
non-Organic,墨西哥,2026-07-06T00:00:00,iOS,210.28571428571428,recent_8w,全量维度
Organic,墨西哥,2026-07-20T00:00:00,Android,223.71428571428572,recent_8w,全量维度
整体,澳门,2026-07-20T00:00:00,Android,1.0,recent_8w,全量维度
整体,纳米比亚,2026-07-06T00:00:00,iOS,1.8571428571428572,recent_8w,全量维度
Organic,萨尔瓦多,2026-07-20T00:00:00,整体,20.857142857142858,recent_8w,全量维度
Organic,哈萨克斯坦,2026-07-27T00:00:00,iOS,182.0,recent_8w,全量维度
Organic,萨尔瓦多,2026-07-20T00:00:00,Android,9.571428571428571,recent_8w,全量维度
non-Organic,利比亚,2026-07-06T00:00:00,Android,1.0,recent_8w,全量维度
整体,加拿大,2026-07-06T00:00:00,iOS,447.42857142857144,recent_8w,全量维度
non-Organic,利比里亚,2026-07-20T00:00:00,整体,1.3333333333333333,recent_8w,全量维度
non-Organic,巴基斯坦,2026-06-22T00:00:00,Android,5.714285714285714,recent_8w,全量维度
整体,法国,2026-07-13T00:00:00,Android,76.71428571428571,recent_8w,全量维度
non-Organic,蒙古,2026-07-13T00:00:00,Android,1.0,recent_8w,全量维度
Organic,多哥,2026-06-29T00:00:00,Android,2.8333333333333335,recent_8w,全量维度
整体,利比里亚,2026-07-27T00:00:00,iOS,15.142857142857142,recent_8w,全量维度
Organic,巴基斯坦,2026-07-20T00:00:00,iOS,57.857142857142854,recent_8w,全量维度
整体,利比亚,2026-06-08T00:00:00,整体,9.142857142857142,recent_8w,全量维度
Organic,墨西哥,2026-07-27T00:00:00,Android,195.57142857142858,recent_8w,全量维度
整体,乌克兰,2026-07-13T00:00:00,整体,430.2857142857143,recent_8w,全量维度
整体,纳米比亚,2026-06-29T00:00:00,Android,1.2,recent_8w,全量维度
整体,利比里亚,2026-07-13T00:00:00,iOS,11.428571428571429,recent_8w,全量维度
Organic,澳门,2026-06-22T00:00:00,整体,1.5,recent_8w,全量维度
non-Organic,瑞典,2026-06-29T00:00:00,iOS,4.714285714285714,recent_8w,全量维度
Organic,蒙古,2026-07-06T00:00:00,整体,7.571428571428571,recent_8w,全量维度
整体,unknow,2026-07-13T00:00:00,Android,2.6666666666666665,recent_8w,全量维度
整体,纳米比亚,2026-06-29T00:00:00,iOS,3.142857142857143,recent_8w,全量维度
整体,以色列,2026-06-15T00:00:00,Android,8.142857142857142,recent_8w,全量维度
Organic,巴基斯坦,2026-07-13T00:00:00,iOS,79.14285714285714,recent_8w,全量维度
整体,萨尔瓦多,2026-06-22T00:00:00,Android,7.142857142857143,recent_8w,全量维度
Organic,葡萄牙,2026-07-27T00:00:00,整体,237.14285714285714,recent_8w,全量维度
non-Organic,关岛,2026-07-20T00:00:00,iOS,1.0,recent_8w,全量维度
Organic,纳米比亚,2026-06-22T00:00:00,Android,1.5714285714285714,recent_8w,全量维度
Organic,纳米比亚,2026-07-13T00:00:00,iOS,1.7142857142857142,recent_8w,全量维度
Organic,关岛,2026-07-20T00:00:00,Android,1.0,recent_8w,全量维度
整体,关岛,2026-06-29T00:00:00,整体,3.0,recent_8w,全量维度
Organic,纳米比亚,2026-07-20T00:00:00,iOS,2.4,recent_8w,全量维度
non-Organic,巴基斯坦,2026-07-06T00:00:00,整体,7.428571428571429,recent_8w,全量维度
整体,利比里亚,2026-07-27T00:00:00,Android,17.714285714285715,recent_8w,全量维度
整体,利比亚,2026-06-22T00:00:00,整体,10.142857142857142,recent_8w,全量维度
整体,比利时,2026-06-22T00:00:00,整体,59.857142857142854,recent_8w,全量维度
整体,美国,2026-06-15T00:00:00,整体,6699.857142857143,recent_8w,全量维度
non-Organic,以色列,2026-07-06T00:00:00,Android,12.166666666666666,recent_8w,全量维度
non-Organic,捷克,2026-06-29T00:00:00,整体,3.142857142857143,recent_8w,全量维度
Organic,捷克,2026-06-15T00:00:00,Android,7.285714285714286,recent_8w,全量维度
整体,瑞典,2026-07-06T00:00:00,iOS,111.0,recent_8w,全量维度
non-Organic,以色列,2026-07-20T00:00:00,整体,2.1666666666666665,recent_8w,全量维度
non-Organic,斐济,2026-06-15T00:00:00,整体,1.0,recent_8w,全量维度
整体,以色列,2026-06-08T00:00:00,Android,9.0,recent_8w,全量维度
Organic,哈萨克斯坦,2026-06-15T00:00:00,iOS,179.14285714285714,recent_8w,全量维度
non-Organic,美国,2026-06-22T00:00:00,整体,2607.4285714285716,recent_8w,全量维度
Organic,玻利维亚,2026-06-08T00:00:00,iOS,7.714285714285714,recent_8w,全量维度
non-Organic,葡萄牙,2026-07-13T00:00:00,Android,4.0,recent_8w,全量维度
整体,瑞典,2026-07-20T00:00:00,整体,143.85714285714286,recent_8w,全量维度
整体,墨西哥,2026-06-29T00:00:00,iOS,273.42857142857144,recent_8w,全量维度
non-Organic,法国,2026-06-08T00:00:00,Android,12.571428571428571,recent_8w,全量维度
整体,葡萄牙,2026-07-20T00:00:00,Android,31.285714285714285,recent_8w,全量维度
non-Organic,捷克,2026-06-29T00:00:00,iOS,1.5714285714285714,recent_8w,全量维度
Organic,纳米比亚,2026-07-27T00:00:00,iOS,2.5,recent_8w,全量维度
non-Organic,萨尔瓦多,2026-07-27T00:00:00,iOS,1.25,recent_8w,全量维度
Organic,萨尔瓦多,2026-06-15T00:00:00,Android,8.285714285714286,recent_8w,全量维度
整体,利比里亚,2026-06-08T00:00:00,iOS,16.428571428571427,recent_8w,全量维度
整体,unknow,2026-06-08T00:00:00,整体,5.285714285714286,recent_8w,全量维度
整体,法国,2026-06-08T00:00:00,Android,66.71428571428571,recent_8w,全量维度
Organic,纳米比亚,2026-06-15T00:00:00,Android,1.0,recent_8w,全量维度
non-Organic,玻利维亚,2026-07-06T00:00:00,整体,2.4,recent_8w,全量维度
non-Organic,斯洛伐克,2026-06-15T00:00:00,iOS,1.0,recent_8w,全量维度
Organic,关岛,2026-07-13T00:00:00,Android,2.0,recent_8w,全量维度
non-Organic,美国,2026-07-27T00:00:00,Android,329.2857142857143,recent_8w,全量维度
non-Organic,卡塔尔,2026-07-13T00:00:00,iOS,1.0,recent_8w,全量维度
Organic,蒙古,2026-07-13T00:00:00,Android,1.2,recent_8w,全量维度
整体,哈萨克斯坦,2026-06-15T00:00:00,Android,19.0,recent_8w,全量维度
non-Organic,坦桑尼亚,2026-06-15T00:00:00,Android,1.25,recent_8w,全量维度
non-Organic,比利时,2026-06-22T00:00:00,Android,1.8,recent_8w,全量维度
Organic,unknow,2026-06-08T00:00:00,Android,5.0,recent_8w,全量维度
Organic,美国,2026-06-15T00:00:00,iOS,3322.285714285714,recent_8w,全量维度
Organic,利比里亚,2026-06-29T00:00:00,整体,33.57142857142857,recent_8w,全量维度
Organic,墨西哥,2026-06-15T00:00:00,整体,392.2857142857143,recent_8w,全量维度
non-Organic,萨尔瓦多,2026-07-06T00:00:00,iOS,1.0,recent_8w,全量维度
整体,玻利维亚,2026-07-13T00:00:00,Android,19.0,recent_8w,全量维度
Organic,斐济,2026-07-20T00:00:00,Android,1.3333333333333333,recent_8w,全量维度
Organic,玻利维亚,2026-07-06T00:00:00,Android,21.428571428571427,recent_8w,全量维度
non-Organic,玻利维亚,2026-06-15T00:00:00,整体,2.4285714285714284,recent_8w,全量维度
non-Organic,哈萨克斯坦,2026-07-27T00:00:00,整体,6.571428571428571,recent_8w,全量维度
non-Organic,加拿大,2026-07-13T00:00:00,Android,21.0,recent_8w,全量维度
Organic,美国,2026-07-13T00:00:00,Android,327.7142857142857,recent_8w,全量维度
non-Organic,乌克兰,2026-06-22T00:00:00,Android,14.285714285714286,recent_8w,全量维度
整体,萨尔瓦多,2026-06-15T00:00:00,整体,16.571428571428573,recent_8w,全量维度
non-Organic,关岛,2026-06-15T00:00:00,整体,1.0,recent_8w,全量维度
整体,玻利维亚,2026-06-15T00:00:00,iOS,7.428571428571429,recent_8w,全量维度
Organic,斯洛伐克,2026-07-20T00:00:00,Android,4.285714285714286,recent_8w,全量维度
Organic,澳门,2026-07-27T00:00:00,iOS,1.3333333333333333,recent_8w,全量维度
non-Organic,哈萨克斯坦,2026-07-13T00:00:00,iOS,4.142857142857143,recent_8w,全量维度
Organic,斯洛伐克,2026-07-27T00:00:00,iOS,19.0,recent_8w,全量维度
non-Organic,南非,2026-07-27T00:00:00,整体,4.0,recent_8w,全量维度
non-Organic,巴基斯坦,2026-07-13T00:00:00,整体,5.571428571428571,recent_8w,全量维度
Organic,斯洛伐克,2026-07-20T00:00:00,iOS,17.571428571428573,recent_8w,全量维度
整体,意大利,2026-07-27T00:00:00,整体,444.0,recent_8w,全量维度
non-Organic,哈萨克斯坦,2026-06-08T00:00:00,iOS,4.0,recent_8w,全量维度
non-Organic,法国,2026-06-29T00:00:00,Android,22.285714285714285,recent_8w,全量维度
整体,南非,2026-06-29T00:00:00,整体,127.14285714285714,recent_8w,全量维度
Organic,美国,2026-06-08T00:00:00,Android,300.2857142857143,recent_8w,全量维度
Organic,乌克兰,2026-06-22T00:00:00,整体,609.4285714285714,recent_8w,全量维度
non-Organic,坦桑尼亚,2026-07-13T00:00:00,Android,1.5,recent_8w,全量维度
non-Organic,墨西哥,2026-06-08T00:00:00,iOS,8.428571428571429,recent_8w,全量维度
Organic,卡塔尔,2026-06-08T00:00:00,整体,12.571428571428571,recent_8w,全量维度
non-Organic,伊朗,2026-06-22T00:00:00,Android,606.7142857142857,recent_8w,全量维度
整体,加拿大,2026-06-22T00:00:00,iOS,604.5714285714286,recent_8w,全量维度
Organic,斐济,2026-06-22T00:00:00,iOS,1.4,recent_8w,全量维度
non-Organic,比利时,2026-07-20T00:00:00,Android,1.25,recent_8w,全量维度
non-Organic,卡塔尔,2026-06-15T00:00:00,Android,1.0,recent_8w,全量维度
整体,多哥,2026-07-06T00:00:00,整体,7.571428571428571,recent_8w,全量维度
Organic,蒙古,2026-06-15T00:00:00,Android,2.0,recent_8w,全量维度
整体,乌克兰,2026-06-29T00:00:00,整体,471.85714285714283,recent_8w,全量维度
non-Organic,南非,2026-07-13T00:00:00,Android,1.8,recent_8w,全量维度
Organic,美国,2026-06-15T00:00:00,Android,310.2857142857143,recent_8w,全量维度
non-Organic,乌克兰,2026-07-20T00:00:00,iOS,8.0,recent_8w,全量维度
整体,玻利维亚,2026-06-08T00:00:00,iOS,8.428571428571429,recent_8w,全量维度
non-Organic,卡塔尔,2026-06-08T00:00:00,iOS,1.0,recent_8w,全量维度
non-Organic,坦桑尼亚,2026-06-22T00:00:00,iOS,2.0,recent_8w,全量维度
整体,比利时,2026-07-27T00:00:00,iOS,74.28571428571429,recent_8w,全量维度
Organic,以色列,2026-07-20T00:00:00,iOS,83.42857142857143,recent_8w,全量维度
整体,斯洛伐克,2026-07-13T00:00:00,整体,23.857142857142858,recent_8w,全量维度
non-Organic,美国,2026-06-22T00:00:00,iOS,2318.1428571428573,recent_8w,全量维度
non-Organic,南非,2026-06-22T00:00:00,Android,4.0,recent_8w,全量维度
整体,哈萨克斯坦,2026-07-13T00:00:00,iOS,188.85714285714286,recent_8w,全量维度
Organic,葡萄牙,2026-06-29T00:00:00,整体,171.71428571428572,recent_8w,全量维度
non-Organic,卡塔尔,2026-06-15T00:00:00,iOS,1.5,recent_8w,全量维度
整体,南非,2026-07-27T00:00:00,iOS,59.857142857142854,recent_8w,全量维度
Organic,乌克兰,2026-07-27T00:00:00,整体,435.7142857142857,recent_8w,全量维度
non-Organic,瑞典,2026-06-22T00:00:00,iOS,4.571428571428571,recent_8w,全量维度
Organic,坦桑尼亚,2026-06-22T00:00:00,整体,21.285714285714285,recent_8w,全量维度
Organic,瑞典,2026-07-13T00:00:00,Android,18.428571428571427,recent_8w,全量维度
Organic,利比里亚,2026-07-27T00:00:00,iOS,15.142857142857142,recent_8w,全量维度
non-Organic,法国,2026-07-06T00:00:00,整体,31.0,recent_8w,全量维度
Organic,瑞典,2026-06-08T00:00:00,iOS,144.14285714285714,recent_8w,全量维度
整体,斯洛伐克,2026-07-06T00:00:00,Android,7.428571428571429,recent_8w,全量维度
整体,利比亚,2026-07-27T00:00:00,iOS,5.714285714285714,recent_8w,全量维度
Organic,多哥,2026-07-13T00:00:00,iOS,4.285714285714286,recent_8w,全量维度
整体,坦桑尼亚,2026-07-06T00:00:00,整体,25.571428571428573,recent_8w,全量维度
non-Organic,捷克,2026-06-15T00:00:00,Android,1.3333333333333333,recent_8w,全量维度
整体,斐济,2026-07-06T00:00:00,iOS,1.0,recent_8w,全量维度
non-Organic,比利时,2026-07-20T00:00:00,iOS,1.5,recent_8w,全量维度
Organic,澳门,2026-06-29T00:00:00,整体,1.0,recent_8w,全量维度
non-Organic,南非,2026-06-22T00:00:00,iOS,1.6,recent_8w,全量维度
non-Organic,卡塔尔,2026-06-08T00:00:00,Android,1.0,recent_8w,全量维度
non-Organic,蒙古,2026-07-06T00:00:00,整体,1.0,recent_8w,全量维度
整体,爱沙尼亚,2026-06-15T00:00:00,iOS,37.857142857142854,recent_8w,全量维度
Organic,多哥,2026-07-27T00:00:00,整体,6.285714285714286,recent_8w,全量维度
整体,捷克,2026-07-20T00:00:00,Android,9.285714285714286,recent_8w,全量维度
整体,捷克,2026-07-27T00:00:00,iOS,52.857142857142854,recent_8w,全量维度
整体,坦桑尼亚,2026-07-27T00:00:00,Android,8.714285714285714,recent_8w,全量维度
Organic,哈萨克斯坦,2026-06-15T00:00:00,整体,195.14285714285714,recent_8w,全量维度
Organic,坦桑尼亚,2026-07-20T00:00:00,整体,17.714285714285715,recent_8w,全量维度
Organic,美国,2026-07-20T00:00:00,iOS,3509.4285714285716,recent_8w,全量维度
non-Organic,哈萨克斯坦,2026-07-20T00:00:00,整体,9.285714285714286,recent_8w,全量维度
整体,哈萨克斯坦,2026-06-08T00:00:00,iOS,503.0,recent_8w,全量维度
整体,葡萄牙,2026-06-08T00:00:00,整体,191.71428571428572,recent_8w,全量维度
Organic,意大利,2026-07-06T00:00:00,iOS,347.7142857142857,recent_8w,全量维度
整体,伊朗,2026-07-27T00:00:00,iOS,223.28571428571428,recent_8w,全量维度
整体,爱沙尼亚,2026-07-20T00:00:00,Android,4.571428571428571,recent_8w,全量维度
Organic,斐济,2026-06-29T00:00:00,整体,2.5,recent_8w,全量维度
Organic,蒙古,2026-06-15T00:00:00,iOS,4.857142857142857,recent_8w,全量维度
整体,玻利维亚,2026-06-15T00:00:00,Android,18.0,recent_8w,全量维度
整体,加拿大,2026-07-27T00:00:00,Android,66.57142857142857,recent_8w,全量维度
non-Organic,坦桑尼亚,2026-07-13T00:00:00,iOS,1.25,recent_8w,全量维度
non-Organic,法国,2026-06-29T00:00:00,iOS,13.142857142857142,recent_8w,全量维度
Organic,爱沙尼亚,2026-07-06T00:00:00,iOS,32.142857142857146,recent_8w,全量维度
整体,墨西哥,2026-07-13T00:00:00,Android,1316.7142857142858,recent_8w,全量维度
Organic,捷克,2026-07-06T00:00:00,iOS,45.142857142857146,recent_8w,全量维度
Organic,关岛,2026-06-29T00:00:00,iOS,3.0,recent_8w,全量维度
整体,纳米比亚,2026-06-15T00:00:00,iOS,2.3333333333333335,recent_8w,全量维度
non-Organic,意大利,2026-07-20T00:00:00,整体,16.142857142857142,recent_8w,全量维度
non-Organic,加拿大,2026-07-13T00:00:00,iOS,69.42857142857143,recent_8w,全量维度
non-Organic,加拿大,2026-06-08T00:00:00,iOS,124.0,recent_8w,全量维度
整体,瑞典,2026-07-20T00:00:00,iOS,124.71428571428571,recent_8w,全量维度
整体,哈萨克斯坦,2026-06-22T00:00:00,Android,23.857142857142858,recent_8w,全量维度
Organic,瑞典,2026-06-08T00:00:00,Android,13.0,recent_8w,全量维度
整体,玻利维亚,2026-06-22T00:00:00,Android,17.0,recent_8w,全量维度
整体,伊朗,2026-07-20T00:00:00,iOS,262.0,recent_8w,全量维度
non-Organic,巴基斯坦,2026-07-06T00:00:00,iOS,2.142857142857143,recent_8w,全量维度
整体,玻利维亚,2026-07-20T00:00:00,整体,36.285714285714285,recent_8w,全量维度
Organic,坦桑尼亚,2026-07-13T00:00:00,Android,9.285714285714286,recent_8w,全量维度
Organic,爱沙尼亚,2026-06-08T00:00:00,整体,47.0,recent_8w,全量维度
整体,以色列,2026-06-29T00:00:00,iOS,79.71428571428571,recent_8w,全量维度
Organic,墨西哥,2026-07-13T00:00:00,整体,647.0,recent_8w,全量维度
Organic,法国,2026-07-27T00:00:00,Android,67.85714285714286,recent_8w,全量维度
non-Organic,利比里亚,2026-06-29T00:00:00,Android,1.0,recent_8w,全量维度
Organic,多哥,2026-06-08T00:00:00,iOS,2.857142857142857,recent_8w,全量维度
non-Organic,利比亚,2026-06-22T00:00:00,iOS,1.0,recent_8w,全量维度
non-Organic,爱沙尼亚,2026-07-13T00:00:00,整体,1.8,recent_8w,全量维度
整体,哈萨克斯坦,2026-07-13T00:00:00,Android,27.857142857142858,recent_8w,全量维度
整体,卡塔尔,2026-06-22T00:00:00,Android,2.5714285714285716,recent_8w,全量维度
整体,墨西哥,2026-06-22T00:00:00,Android,1083.0,recent_8w,全量维度
Organic,南非,2026-06-22T00:00:00,整体,84.42857142857143,recent_8w,全量维度
non-Organic,爱沙尼亚,2026-06-15T00:00:00,Android,1.0,recent_8w,全量维度
整体,南非,2026-07-06T00:00:00,整体,129.71428571428572,recent_8w,全量维度
整体,哈萨克斯坦,2026-06-15T00:00:00,iOS,182.85714285714286,recent_8w,全量维度
Organic,伊朗,2026-07-20T00:00:00,整体,523.7142857142857,recent_8w,全量维度
non-Organic,加拿大,2026-06-15T00:00:00,Android,4.714285714285714,recent_8w,全量维度
整体,意大利,2026-07-20T00:00:00,iOS,386.2857142857143,recent_8w,全量维度
non-Organic,墨西哥,2026-06-15T00:00:00,iOS,14.0,recent_8w,全量维度
整体,捷克,2026-06-22T00:00:00,iOS,43.285714285714285,recent_8w,全量维度
整体,哈萨克斯坦,2026-07-20T00:00:00,Android,24.571428571428573,recent_8w,全量维度
Organic,加拿大,2026-07-20T00:00:00,整体,445.42857142857144,recent_8w,全量维度
整体,加拿大,2026-07-27T00:00:00,iOS,508.2857142857143,recent_8w,全量维度
non-Organic,坦桑尼亚,2026-07-27T00:00:00,iOS,1.0,recent_8w,全量维度
non-Organic,unknow,2026-07-27T00:00:00,iOS,1.0,recent_8w,全量维度
non-Organic,利比亚,2026-07-20T00:00:00,iOS,1.0,recent_8w,全量维度
non-Organic,萨尔瓦多,2026-07-13T00:00:00,整体,2.0,recent_8w,全量维度
整体,爱沙尼亚,2026-07-13T00:00:00,Android,5.571428571428571,recent_8w,全量维度
Organic,南非,2026-07-20T00:00:00,整体,82.57142857142857,recent_8w,全量维度
整体,纳米比亚,2026-06-22T00:00:00,Android,1.5714285714285714,recent_8w,全量维度
Organic,坦桑尼亚,2026-06-15T00:00:00,iOS,10.0,recent_8w,全量维度
Organic,伊朗,2026-06-22T00:00:00,整体,695.5714285714286,recent_8w,全量维度
整体,墨西哥,2026-07-20T00:00:00,Android,1284.857142857143,recent_8w,全量维度
Organic,unknow,2026-06-22T00:00:00,整体,1.8,recent_8w,全量维度
整体,南非,2026-06-22T00:00:00,iOS,59.285714285714285,recent_8w,全量维度
整体,伊朗,2026-07-27T00:00:00,Android,266.85714285714283,recent_8w,全量维度
Organic,哈萨克斯坦,2026-07-06T00:00:00,Android,28.857142857142858,recent_8w,全量维度
Organic,利比亚,2026-07-27T00:00:00,整体,9.714285714285714,recent_8w,全量维度
Organic,玻利维亚,2026-07-06T00:00:00,iOS,9.714285714285714,recent_8w,全量维度
Organic,葡萄牙,2026-07-06T00:00:00,整体,162.0,recent_8w,全量维度
整体,墨西哥,2026-07-20T00:00:00,iOS,1033.0,recent_8w,全量维度
整体,捷克,2026-07-20T00:00:00,iOS,42.142857142857146,recent_8w,全量维度
整体,葡萄牙,2026-06-15T00:00:00,整体,183.85714285714286,recent_8w,全量维度
Organic,unknow,2026-06-15T00:00:00,Android,1.6666666666666667,recent_8w,全量维度
整体,蒙古,2026-06-29T00:00:00,Android,1.0,recent_8w,全量维度
Organic,斯洛伐克,2026-06-29T00:00:00,整体,20.714285714285715,recent_8w,全量维度
整体,爱沙尼亚,2026-06-08T00:00:00,Android,4.666666666666667,recent_8w,全量维度
non-Organic,加拿大,2026-06-08T00:00:00,Android,5.857142857142857,recent_8w,全量维度
