层级,指标,数据来源,指标对应值,取数口径,本月,上月,2月前,3月前,4月前,5月前,6月前,7月前,8月前,9月前,10月前,11月前,12月前,13月前,mom,mom%
1.关岛,关岛MAU,raw_data/mau.csv,MAU,渠道自然=整体，国家=x（非整体），平台=整体，新老=整体,288.0,316.0,331.0,304.0,284.0,233.0,299.0,372.0,304.0,397.0,320.0,309.0,328.0,325.0,-28.0,-8.860759
1.关岛.1,新用户 MAU,raw_data/mau.csv,MAU,渠道自然=整体，国家=x（非整体），平台=整体，新老=New,30.0,49.0,50.0,52.0,40.0,21.0,32.0,68.0,41.0,31.0,25.0,16.0,25.0,36.0,-19.0,-38.77551
1.关岛.1.1,新渠道用户 MAU,raw_data/mau.csv,MAU,渠道自然=non-Organic，国家=x（非整体），平台=整体，新老=New,3.0,5.0,6.0,6.0,12.0,3.0,6.0,3.0,,1.0,5.0,1.0,3.0,6.0,-2.0,-40.0
1.关岛.1.2,新自然用户 MAU,raw_data/mau.csv,MAU,渠道自然=Organic，国家=x（非整体），平台=整体，新老=New,27.0,44.0,44.0,46.0,28.0,18.0,26.0,65.0,41.0,30.0,20.0,15.0,22.0,30.0,-17.0,-38.636364
1.关岛.2,老用户 MAU,本表,整体MAU-新用户 MAU（1.x-1.x.1）,,258.0,267.0,281.0,252.0,244.0,212.0,267.0,304.0,263.0,366.0,295.0,293.0,303.0,289.0,-9.0,-3.370787
1.冈比亚,冈比亚MAU,raw_data/mau.csv,MAU,渠道自然=整体，国家=x（非整体），平台=整体，新老=整体,2230.0,2679.0,2823.0,2122.0,2537.0,1532.0,1426.0,1314.0,1191.0,1507.0,1386.0,1514.0,1583.0,1959.0,-449.0,-16.759985
1.冈比亚.1,新用户 MAU,raw_data/mau.csv,MAU,渠道自然=整体，国家=x（非整体），平台=整体，新老=New,550.0,884.0,1163.0,600.0,957.0,347.0,267.0,216.0,140.0,164.0,188.0,187.0,223.0,345.0,-334.0,-37.782805
1.冈比亚.1.1,新渠道用户 MAU,raw_data/mau.csv,MAU,渠道自然=non-Organic，国家=x（非整体），平台=整体，新老=New,58.0,72.0,205.0,107.0,64.0,11.0,2.0,2.0,3.0,3.0,5.0,2.0,1.0,5.0,-14.0,-19.444444
1.冈比亚.1.2,新自然用户 MAU,raw_data/mau.csv,MAU,渠道自然=Organic，国家=x（非整体），平台=整体，新老=New,492.0,812.0,958.0,493.0,893.0,336.0,265.0,214.0,137.0,161.0,183.0,185.0,222.0,340.0,-320.0,-39.408867
1.冈比亚.2,老用户 MAU,本表,整体MAU-新用户 MAU（1.x-1.x.1）,,1680.0,1795.0,1660.0,1522.0,1580.0,1185.0,1159.0,1098.0,1051.0,1343.0,1198.0,1327.0,1360.0,1614.0,-115.0,-6.406685
1.冰岛,冰岛MAU,raw_data/mau.csv,MAU,渠道自然=整体，国家=x（非整体），平台=整体，新老=整体,1228.0,1289.0,1157.0,1130.0,1229.0,1028.0,1289.0,1300.0,1271.0,1446.0,1186.0,1279.0,1285.0,1312.0,-61.0,-4.732351
1.冰岛.1,新用户 MAU,raw_data/mau.csv,MAU,渠道自然=整体，国家=x（非整体），平台=整体，新老=New,117.0,146.0,100.0,100.0,113.0,79.0,114.0,130.0,133.0,86.0,52.0,68.0,37.0,58.0,-29.0,-19.863014
1.冰岛.1.1,新渠道用户 MAU,raw_data/mau.csv,MAU,渠道自然=non-Organic，国家=x（非整体），平台=整体，新老=New,6.0,5.0,3.0,3.0,6.0,4.0,6.0,7.0,5.0,2.0,7.0,9.0,3.0,5.0,1.0,20.0
1.冰岛.1.2,新自然用户 MAU,raw_data/mau.csv,MAU,渠道自然=Organic，国家=x（非整体），平台=整体，新老=New,111.0,141.0,97.0,97.0,107.0,75.0,108.0,123.0,128.0,84.0,45.0,59.0,34.0,53.0,-30.0,-21.276596
1.冰岛.2,老用户 MAU,本表,整体MAU-新用户 MAU（1.x-1.x.1）,,1111.0,1143.0,1057.0,1030.0,1116.0,949.0,1175.0,1170.0,1138.0,1360.0,1134.0,1211.0,1248.0,1254.0,-32.0,-2.79965
1.几内亚,几内亚MAU,raw_data/mau.csv,MAU,渠道自然=整体，国家=x（非整体），平台=整体，新老=整体,1047.0,1015.0,915.0,786.0,764.0,654.0,705.0,667.0,634.0,787.0,678.0,750.0,716.0,703.0,32.0,3.152709
1.几内亚.1,新用户 MAU,raw_data/mau.csv,MAU,渠道自然=整体，国家=x（非整体），平台=整体，新老=New,419.0,429.0,334.0,283.0,274.0,166.0,174.0,176.0,169.0,198.0,133.0,161.0,171.0,159.0,-10.0,-2.331002
1.几内亚.1.1,新渠道用户 MAU,raw_data/mau.csv,MAU,渠道自然=non-Organic，国家=x（非整体），平台=整体，新老=New,5.0,10.0,23.0,54.0,49.0,19.0,2.0,2.0,2.0,,,2.0,4.0,1.0,-5.0,-50.0
1.几内亚.1.2,新自然用户 MAU,raw_data/mau.csv,MAU,渠道自然=Organic，国家=x（非整体），平台=整体，新老=New,414.0,419.0,311.0,229.0,225.0,147.0,172.0,174.0,167.0,198.0,133.0,159.0,167.0,158.0,-5.0,-1.193317
1.几内亚.2,老用户 MAU,本表,整体MAU-新用户 MAU（1.x-1.x.1）,,628.0,586.0,581.0,503.0,490.0,488.0,531.0,491.0,465.0,589.0,545.0,589.0,545.0,544.0,42.0,7.167235
1.几内亚比绍,几内亚比绍MAU,raw_data/mau.csv,MAU,渠道自然=整体，国家=x（非整体），平台=整体，新老=整体,92.0,95.0,85.0,85.0,73.0,67.0,90.0,73.0,77.0,84.0,88.0,97.0,96.0,92.0,-3.0,-3.157895
1.几内亚比绍.1,新用户 MAU,raw_data/mau.csv,MAU,渠道自然=整体，国家=x（非整体），平台=整体，新老=New,25.0,36.0,28.0,29.0,14.0,23.0,16.0,20.0,17.0,11.0,16.0,28.0,21.0,12.0,-11.0,-30.555556
1.几内亚比绍.1.1,新渠道用户 MAU,raw_data/mau.csv,MAU,渠道自然=non-Organic，国家=x（非整体），平台=整体，新老=New,2.0,,1.0,2.0,,,,1.0,,,,1.0,,,,
1.几内亚比绍.1.2,新自然用户 MAU,raw_data/mau.csv,MAU,渠道自然=Organic，国家=x（非整体），平台=整体，新老=New,23.0,36.0,27.0,27.0,14.0,23.0,16.0,19.0,17.0,11.0,16.0,27.0,21.0,12.0,-13.0,-36.111111
1.几内亚比绍.2,老用户 MAU,本表,整体MAU-新用户 MAU（1.x-1.x.1）,,67.0,59.0,57.0,56.0,59.0,44.0,74.0,53.0,60.0,73.0,72.0,69.0,75.0,80.0,8.0,13.559322
1.列支敦士登,列支敦士登MAU,raw_data/mau.csv,MAU,渠道自然=整体，国家=x（非整体），平台=整体，新老=整体,41.0,42.0,186.0,65.0,80.0,51.0,57.0,49.0,51.0,48.0,43.0,39.0,50.0,33.0,-1.0,-2.380952
1.列支敦士登.1,新用户 MAU,raw_data/mau.csv,MAU,渠道自然=整体，国家=x（非整体），平台=整体，新老=New,8.0,6.0,11.0,6.0,2.0,2.0,8.0,2.0,5.0,6.0,3.0,3.0,4.0,3.0,2.0,33.333333
1.列支敦士登.1.1,新渠道用户 MAU,raw_data/mau.csv,MAU,渠道自然=non-Organic，国家=x（非整体），平台=整体，新老=New,2.0,,,,,1.0,,,1.0,,,,1.0,,,
1.列支敦士登.1.2,新自然用户 MAU,raw_data/mau.csv,MAU,渠道自然=Organic，国家=x（非整体），平台=整体，新老=New,6.0,6.0,11.0,6.0,2.0,1.0,8.0,2.0,4.0,6.0,3.0,3.0,3.0,3.0,0.0,0.0
1.列支敦士登.2,老用户 MAU,本表,整体MAU-新用户 MAU（1.x-1.x.1）,,33.0,36.0,175.0,59.0,78.0,49.0,49.0,47.0,46.0,42.0,40.0,36.0,46.0,30.0,-3.0,-8.333333
1.刚果共和国,刚果共和国MAU,raw_data/mau.csv,MAU,渠道自然=整体，国家=x（非整体），平台=整体，新老=整体,453.0,469.0,461.0,339.0,327.0,326.0,411.0,363.0,412.0,644.0,646.0,774.0,732.0,686.0,-16.0,-3.411514
1.刚果共和国.1,新用户 MAU,raw_data/mau.csv,MAU,渠道自然=整体，国家=x（非整体），平台=整体，新老=New,164.0,193.0,206.0,118.0,96.0,79.0,106.0,76.0,95.0,168.0,124.0,168.0,148.0,105.0,-29.0,-15.025907
1.刚果共和国.1.1,新渠道用户 MAU,raw_data/mau.csv,MAU,渠道自然=non-Organic，国家=x（非整体），平台=整体，新老=New,5.0,2.0,1.0,7.0,3.0,3.0,1.0,1.0,5.0,1.0,6.0,3.0,4.0,4.0,3.0,150.0
1.刚果共和国.1.2,新自然用户 MAU,raw_data/mau.csv,MAU,渠道自然=Organic，国家=x（非整体），平台=整体，新老=New,159.0,191.0,205.0,111.0,93.0,76.0,105.0,75.0,90.0,167.0,118.0,165.0,144.0,101.0,-32.0,-16.753927
1.刚果共和国.2,老用户 MAU,本表,整体MAU-新用户 MAU（1.x-1.x.1）,,289.0,276.0,255.0,221.0,231.0,247.0,305.0,287.0,317.0,476.0,522.0,606.0,584.0,581.0,13.0,4.710145
1.刚果民主共和国,刚果民主共和国MAU,raw_data/mau.csv,MAU,渠道自然=整体，国家=x（非整体），平台=整体，新老=整体,2034.0,1940.0,2174.0,1962.0,1965.0,2008.0,2282.0,2257.0,2275.0,3087.0,2911.0,3204.0,3212.0,2965.0,94.0,4.845361
1.刚果民主共和国.1,新用户 MAU,raw_data/mau.csv,MAU,渠道自然=整体，国家=x（非整体），平台=整体，新老=New,555.0,463.0,695.0,445.0,368.0,378.0,397.0,327.0,363.0,557.0,513.0,618.0,668.0,446.0,92.0,19.87041
1.刚果民主共和国.1.1,新渠道用户 MAU,raw_data/mau.csv,MAU,渠道自然=non-Organic，国家=x（非整体），平台=整体，新老=New,15.0,11.0,23.0,19.0,24.0,21.0,17.0,5.0,3.0,8.0,15.0,17.0,23.0,16.0,4.0,36.363636
1.刚果民主共和国.1.2,新自然用户 MAU,raw_data/mau.csv,MAU,渠道自然=Organic，国家=x（非整体），平台=整体，新老=New,540.0,452.0,672.0,426.0,344.0,357.0,380.0,322.0,360.0,549.0,498.0,601.0,645.0,430.0,88.0,19.469027
1.刚果民主共和国.2,老用户 MAU,本表,整体MAU-新用户 MAU（1.x-1.x.1）,,1479.0,1477.0,1479.0,1517.0,1597.0,1630.0,1885.0,1930.0,1912.0,2530.0,2398.0,2586.0,2544.0,2519.0,2.0,0.13541
1.利比亚,利比亚MAU,raw_data/mau.csv,MAU,渠道自然=整体，国家=x（非整体），平台=整体，新老=整体,1440.0,1465.0,1604.0,1572.0,1601.0,1526.0,1969.0,2113.0,2132.0,2644.0,2475.0,3096.0,3145.0,3618.0,-25.0,-1.706485
1.利比亚.1,新用户 MAU,raw_data/mau.csv,MAU,渠道自然=整体，国家=x（非整体），平台=整体，新老=New,288.0,294.0,417.0,362.0,293.0,217.0,331.0,304.0,292.0,450.0,301.0,584.0,462.0,385.0,-6.0,-2.040816
1.利比亚.1.1,新渠道用户 MAU,raw_data/mau.csv,MAU,渠道自然=non-Organic，国家=x（非整体），平台=整体，新老=New,7.0,15.0,13.0,18.0,26.0,7.0,11.0,2.0,4.0,8.0,12.0,16.0,17.0,22.0,-8.0,-53.333333
1.利比亚.1.2,新自然用户 MAU,raw_data/mau.csv,MAU,渠道自然=Organic，国家=x（非整体），平台=整体，新老=New,281.0,279.0,404.0,344.0,267.0,210.0,320.0,302.0,288.0,442.0,289.0,568.0,445.0,363.0,2.0,0.716846
1.利比亚.2,老用户 MAU,本表,整体MAU-新用户 MAU（1.x-1.x.1）,,1152.0,1171.0,1187.0,1210.0,1308.0,1309.0,1638.0,1809.0,1840.0,2194.0,2174.0,2512.0,2683.0,3233.0,-19.0,-1.622545
1.利比里亚,利比里亚MAU,raw_data/mau.csv,MAU,渠道自然=整体，国家=x（非整体），平台=整体，新老=整体,4454.0,4607.0,4964.0,4936.0,5050.0,5088.0,5761.0,5753.0,5766.0,7539.0,7694.0,7499.0,7928.0,8166.0,-153.0,-3.321033
1.利比里亚.1,新用户 MAU,raw_data/mau.csv,MAU,渠道自然=整体，国家=x（非整体），平台=整体，新老=New,931.0,962.0,1059.0,1019.0,976.0,926.0,1121.0,1090.0,964.0,1137.0,1305.0,1219.0,1246.0,1280.0,-31.0,-3.222453
1.利比里亚.1.1,新渠道用户 MAU,raw_data/mau.csv,MAU,渠道自然=non-Organic，国家=x（非整体），平台=整体，新老=New,12.0,8.0,11.0,25.0,27.0,7.0,11.0,7.0,9.0,9.0,28.0,35.0,25.0,33.0,4.0,50.0
1.利比里亚.1.2,新自然用户 MAU,raw_data/mau.csv,MAU,渠道自然=Organic，国家=x（非整体），平台=整体，新老=New,919.0,954.0,1048.0,994.0,949.0,919.0,1110.0,1083.0,955.0,1128.0,1277.0,1184.0,1221.0,1247.0,-35.0,-3.668763
1.利比里亚.2,老用户 MAU,本表,整体MAU-新用户 MAU（1.x-1.x.1）,,3523.0,3645.0,3905.0,3917.0,4074.0,4162.0,4640.0,4663.0,4802.0,6402.0,6389.0,6280.0,6682.0,6886.0,-122.0,-3.347051
1.加拿大,加拿大MAU,raw_data/mau.csv,MAU,渠道自然=整体，国家=x（非整体），平台=整体，新老=整体,116809.0,118831.0,116980.0,107810.0,109254.0,98580.0,106899.0,120789.0,113331.0,155072.0,121732.0,132720.0,132970.0,132478.0,-2022.0,-1.701576
1.加拿大.1,新用户 MAU,raw_data/mau.csv,MAU,渠道自然=整体，国家=x（非整体），平台=整体，新老=New,16605.0,20070.0,21858.0,19358.0,21910.0,14622.0,16016.0,20845.0,14612.0,14700.0,6668.0,8473.0,8677.0,10001.0,-3465.0,-17.264574
1.加拿大.1.1,新渠道用户 MAU,raw_data/mau.csv,MAU,渠道自然=non-Organic，国家=x（非整体），平台=整体，新老=New,3077.0,6960.0,8896.0,8526.0,10720.0,5027.0,4681.0,6050.0,2219.0,459.0,1731.0,2157.0,1962.0,2074.0,-3883.0,-55.79023
1.加拿大.1.2,新自然用户 MAU,raw_data/mau.csv,MAU,渠道自然=Organic，国家=x（非整体），平台=整体，新老=New,13528.0,13110.0,12962.0,10832.0,11190.0,9595.0,11335.0,14795.0,12393.0,14241.0,4937.0,6316.0,6715.0,7927.0,418.0,3.188406
1.加拿大.2,老用户 MAU,本表,整体MAU-新用户 MAU（1.x-1.x.1）,,100204.0,98761.0,95122.0,88452.0,87344.0,83958.0,90883.0,99944.0,98719.0,140372.0,115064.0,124247.0,124293.0,122477.0,1443.0,1.461103
1.加纳,加纳MAU,raw_data/mau.csv,MAU,渠道自然=整体，国家=x（非整体），平台=整体，新老=整体,12316.0,13543.0,12959.0,7763.0,5030.0,4678.0,5386.0,5456.0,4855.0,6169.0,5350.0,5582.0,5558.0,5850.0,-1227.0,-9.060031
1.加纳.1,新用户 MAU,raw_data/mau.csv,MAU,渠道自然=整体，国家=x（非整体），平台=整体，新老=New,3894.0,5790.0,7066.0,3924.0,1096.0,930.0,1120.0,1059.0,792.0,1047.0,668.0,732.0,690.0,670.0,-1896.0,-32.746114
1.加纳.1.1,新渠道用户 MAU,raw_data/mau.csv,MAU,渠道自然=non-Organic，国家=x（非整体），平台=整体，新老=New,176.0,160.0,177.0,51.0,55.0,33.0,30.0,20.0,14.0,22.0,64.0,72.0,54.0,60.0,16.0,10.0
1.加纳.1.2,新自然用户 MAU,raw_data/mau.csv,MAU,渠道自然=Organic，国家=x（非整体），平台=整体，新老=New,3718.0,5630.0,6889.0,3873.0,1041.0,897.0,1090.0,1039.0,778.0,1025.0,604.0,660.0,636.0,610.0,-1912.0,-33.960924
1.加纳.2,老用户 MAU,本表,整体MAU-新用户 MAU（1.x-1.x.1）,,8422.0,7753.0,5893.0,3839.0,3934.0,3748.0,4266.0,4397.0,4063.0,5122.0,4682.0,4850.0,4868.0,5180.0,669.0,8.628918
1.加蓬,加蓬MAU,raw_data/mau.csv,MAU,渠道自然=整体，国家=x（非整体），平台=整体，新老=整体,158.0,153.0,151.0,126.0,157.0,295.0,355.0,396.0,358.0,532.0,434.0,508.0,485.0,455.0,5.0,3.267974
1.加蓬.1,新用户 MAU,raw_data/mau.csv,MAU,渠道自然=整体，国家=x（非整体），平台=整体，新老=New,23.0,24.0,17.0,16.0,16.0,57.0,49.0,72.0,58.0,81.0,56.0,97.0,80.0,53.0,-1.0,-4.166667
1.加蓬.1.1,新渠道用户 MAU,raw_data/mau.csv,MAU,渠道自然=non-Organic，国家=x（非整体），平台=整体，新老=New,3.0,1.0,2.0,1.0,2.0,5.0,,3.0,,1.0,5.0,6.0,3.0,2.0,2.0,200.0
1.加蓬.1.2,新自然用户 MAU,raw_data/mau.csv,MAU,渠道自然=Organic，国家=x（非整体），平台=整体，新老=New,20.0,23.0,15.0,15.0,14.0,52.0,49.0,69.0,58.0,80.0,51.0,91.0,77.0,51.0,-3.0,-13.043478
1.加蓬.2,老用户 MAU,本表,整体MAU-新用户 MAU（1.x-1.x.1）,,135.0,129.0,134.0,110.0,141.0,238.0,306.0,324.0,300.0,451.0,378.0,411.0,405.0,402.0,6.0,4.651163
1.匈牙利,匈牙利MAU,raw_data/mau.csv,MAU,渠道自然=整体，国家=x（非整体），平台=整体，新老=整体,9802.0,9414.0,9359.0,8889.0,8753.0,8171.0,9059.0,10697.0,9626.0,12786.0,11404.0,13475.0,13203.0,13546.0,388.0,4.121521
1.匈牙利.1,新用户 MAU,raw_data/mau.csv,MAU,渠道自然=整体，国家=x（非整体），平台=整体，新老=New,1458.0,1410.0,1301.0,1166.0,1089.0,981.0,1121.0,1400.0,1204.0,1284.0,870.0,1340.0,1297.0,1193.0,48.0,3.404255
1.匈牙利.1.1,新渠道用户 MAU,raw_data/mau.csv,MAU,渠道自然=non-Organic，国家=x（非整体），平台=整体，新老=New,49.0,42.0,61.0,48.0,78.0,57.0,43.0,52.0,30.0,35.0,110.0,126.0,107.0,87.0,7.0,16.666667
1.匈牙利.1.2,新自然用户 MAU,raw_data/mau.csv,MAU,渠道自然=Organic，国家=x（非整体），平台=整体，新老=New,1409.0,1368.0,1240.0,1118.0,1011.0,924.0,1078.0,1348.0,1174.0,1249.0,760.0,1214.0,1190.0,1106.0,41.0,2.997076
1.匈牙利.2,老用户 MAU,本表,整体MAU-新用户 MAU（1.x-1.x.1）,,8344.0,8004.0,8058.0,7723.0,7664.0,7190.0,7938.0,9297.0,8422.0,11502.0,10534.0,12135.0,11906.0,12353.0,340.0,4.247876
1.北马其顿,北马其顿MAU,raw_data/mau.csv,MAU,渠道自然=整体，国家=x（非整体），平台=整体，新老=整体,6821.0,6279.0,6747.0,6327.0,6116.0,5567.0,6604.0,6488.0,5978.0,8399.0,7293.0,8656.0,8354.0,7876.0,542.0,8.631948
1.北马其顿.1,新用户 MAU,raw_data/mau.csv,MAU,渠道自然=整体，国家=x（非整体），平台=整体，新老=New,956.0,937.0,1002.0,833.0,826.0,640.0,803.0,760.0,752.0,682.0,375.0,540.0,539.0,433.0,19.0,2.027748
1.北马其顿.1.1,新渠道用户 MAU,raw_data/mau.csv,MAU,渠道自然=non-Organic，国家=x（非整体），平台=整体，新老=New,22.0,15.0,24.0,17.0,24.0,18.0,18.0,8.0,13.0,7.0,18.0,14.0,17.0,7.0,7.0,46.666667
1.北马其顿.1.2,新自然用户 MAU,raw_data/mau.csv,MAU,渠道自然=Organic，国家=x（非整体），平台=整体，新老=New,934.0,922.0,978.0,816.0,802.0,622.0,785.0,752.0,739.0,675.0,357.0,526.0,522.0,426.0,12.0,1.301518
1.北马其顿.2,老用户 MAU,本表,整体MAU-新用户 MAU（1.x-1.x.1）,,5865.0,5342.0,5745.0,5494.0,5290.0,4927.0,5801.0,5728.0,5226.0,7717.0,6918.0,8116.0,7815.0,7443.0,523.0,9.790341
1.北马里亚纳群岛,北马里亚纳群岛MAU,raw_data/mau.csv,MAU,渠道自然=整体，国家=x（非整体），平台=整体，新老=整体,10.0,4.0,3.0,7.0,82.0,79.0,79.0,32.0,23.0,21.0,21.0,24.0,25.0,22.0,6.0,150.0
1.北马里亚纳群岛.1,新用户 MAU,raw_data/mau.csv,MAU,渠道自然=整体，国家=x（非整体），平台=整体，新老=New,,2.0,,,14.0,8.0,15.0,7.0,4.0,2.0,,1.0,1.0,2.0,,
1.北马里亚纳群岛.1.1,新渠道用户 MAU,raw_data/mau.csv,MAU,渠道自然=non-Organic，国家=x（非整体），平台=整体，新老=New,,1.0,,,4.0,1.0,1.0,2.0,,,,,,,,
1.北马里亚纳群岛.1.2,新自然用户 MAU,raw_data/mau.csv,MAU,渠道自然=Organic，国家=x（非整体），平台=整体，新老=New,,1.0,,,10.0,7.0,14.0,5.0,4.0,2.0,,1.0,1.0,2.0,,
1.北马里亚纳群岛.2,老用户 MAU,本表,整体MAU-新用户 MAU（1.x-1.x.1）,,,2.0,,,68.0,71.0,64.0,25.0,19.0,19.0,,23.0,24.0,20.0,,
1.南极洲,南极洲MAU,raw_data/mau.csv,MAU,渠道自然=整体，国家=x（非整体），平台=整体，新老=整体,6.0,3.0,12.0,2.0,,1.0,1.0,,,,,,1.0,,3.0,100.0
1.南极洲.1,新用户 MAU,raw_data/mau.csv,MAU,渠道自然=整体，国家=x（非整体），平台=整体，新老=New,,,,,,,,,,,,,,,,
1.南极洲.1.1,新渠道用户 MAU,raw_data/mau.csv,MAU,渠道自然=non-Organic，国家=x（非整体），平台=整体，新老=New,,,,,,,,,,,,,,,,
1.南极洲.1.2,新自然用户 MAU,raw_data/mau.csv,MAU,渠道自然=Organic，国家=x（非整体），平台=整体，新老=New,,,,,,,,,,,,,,,,
1.南极洲.2,老用户 MAU,本表,整体MAU-新用户 MAU（1.x-1.x.1）,,,,,,,,,,,,,,,,,
1.南苏丹,南苏丹MAU,raw_data/mau.csv,MAU,渠道自然=整体，国家=x（非整体），平台=整体，新老=整体,6888.0,6586.0,6905.0,6412.0,6533.0,6578.0,7260.0,7599.0,8071.0,9650.0,9380.0,9008.0,9332.0,9375.0,302.0,4.585484
1.南苏丹.1,新用户 MAU,raw_data/mau.csv,MAU,渠道自然=整体，国家=x（非整体），平台=整体，新老=New,1247.0,1182.0,1227.0,1082.0,1052.0,934.0,1071.0,1043.0,1244.0,1103.0,1278.0,1280.0,1352.0,1427.0,65.0,5.499154
1.南苏丹.1.1,新渠道用户 MAU,raw_data/mau.csv,MAU,渠道自然=non-Organic，国家=x（非整体），平台=整体，新老=New,238.0,205.0,222.0,241.0,264.0,204.0,257.0,214.0,242.0,61.0,244.0,229.0,216.0,203.0,33.0,16.097561
1.南苏丹.1.2,新自然用户 MAU,raw_data/mau.csv,MAU,渠道自然=Organic，国家=x（非整体），平台=整体，新老=New,1009.0,977.0,1005.0,841.0,788.0,730.0,814.0,829.0,1002.0,1042.0,1034.0,1051.0,1136.0,1224.0,32.0,3.275333
1.南苏丹.2,老用户 MAU,本表,整体MAU-新用户 MAU（1.x-1.x.1）,,5641.0,5404.0,5678.0,5330.0,5481.0,5644.0,6189.0,6556.0,6827.0,8547.0,8102.0,7728.0,7980.0,7948.0,237.0,4.38564
1.南非,南非MAU,raw_data/mau.csv,MAU,渠道自然=整体，国家=x（非整体），平台=整体，新老=整体,21824.0,20732.0,22245.0,22651.0,22718.0,22258.0,25166.0,27343.0,24813.0,34263.0,25421.0,25642.0,25485.0,24992.0,1092.0,5.26722
1.南非.1,新用户 MAU,raw_data/mau.csv,MAU,渠道自然=整体，国家=x（非整体），平台=整体，新老=New,3065.0,2865.0,3218.0,3326.0,2968.0,2921.0,3375.0,4169.0,3258.0,3596.0,2104.0,2263.0,2410.0,2383.0,200.0,6.980803
1.南非.1.1,新渠道用户 MAU,raw_data/mau.csv,MAU,渠道自然=non-Organic，国家=x（非整体），平台=整体，新老=New,145.0,93.0,141.0,157.0,176.0,152.0,135.0,107.0,94.0,55.0,167.0,153.0,152.0,145.0,52.0,55.913978
1.南非.1.2,新自然用户 MAU,raw_data/mau.csv,MAU,渠道自然=Organic，国家=x（非整体），平台=整体，新老=New,2920.0,2772.0,3077.0,3169.0,2792.0,2769.0,3240.0,4062.0,3164.0,3541.0,1937.0,2110.0,2258.0,2238.0,148.0,5.339105
1.南非.2,老用户 MAU,本表,整体MAU-新用户 MAU（1.x-1.x.1）,,18759.0,17867.0,19027.0,19325.0,19750.0,19337.0,21791.0,23174.0,21555.0,30667.0,23317.0,23379.0,23075.0,22609.0,892.0,4.992444
1.博茨瓦纳,博茨瓦纳MAU,raw_data/mau.csv,MAU,渠道自然=整体，国家=x（非整体），平台=整体，新老=整体,580.0,534.0,584.0,587.0,533.0,577.0,656.0,763.0,714.0,966.0,749.0,735.0,753.0,747.0,46.0,8.614232
1.博茨瓦纳.1,新用户 MAU,raw_data/mau.csv,MAU,渠道自然=整体，国家=x（非整体），平台=整体，新老=New,87.0,65.0,91.0,74.0,58.0,68.0,85.0,110.0,93.0,136.0,67.0,54.0,70.0,84.0,22.0,33.846154
1.博茨瓦纳.1.1,新渠道用户 MAU,raw_data/mau.csv,MAU,渠道自然=non-Organic，国家=x（非整体），平台=整体，新老=New,4.0,1.0,8.0,6.0,3.0,2.0,4.0,3.0,4.0,4.0,5.0,3.0,3.0,4.0,3.0,300.0
1.博茨瓦纳.1.2,新自然用户 MAU,raw_data/mau.csv,MAU,渠道自然=Organic，国家=x（非整体），平台=整体，新老=New,83.0,64.0,83.0,68.0,55.0,66.0,81.0,107.0,89.0,132.0,62.0,51.0,67.0,80.0,19.0,29.6875
1.博茨瓦纳.2,老用户 MAU,本表,整体MAU-新用户 MAU（1.x-1.x.1）,,493.0,469.0,493.0,513.0,475.0,509.0,571.0,653.0,621.0,830.0,682.0,681.0,683.0,663.0,24.0,5.117271
1.卡塔尔,卡塔尔MAU,raw_data/mau.csv,MAU,渠道自然=整体，国家=x（非整体），平台=整体，新老=整体,2877.0,2914.0,3208.0,2853.0,3027.0,3542.0,4047.0,4241.0,3923.0,4440.0,3593.0,3561.0,3274.0,3737.0,-37.0,-1.269732
1.卡塔尔.1,新用户 MAU,raw_data/mau.csv,MAU,渠道自然=整体，国家=x（非整体），平台=整体，新老=New,343.0,405.0,519.0,468.0,640.0,519.0,622.0,613.0,557.0,520.0,369.0,370.0,330.0,406.0,-62.0,-15.308642
1.卡塔尔.1.1,新渠道用户 MAU,raw_data/mau.csv,MAU,渠道自然=non-Organic，国家=x（非整体），平台=整体，新老=New,27.0,33.0,33.0,66.0,150.0,85.0,118.0,25.0,24.0,10.0,45.0,34.0,30.0,32.0,-6.0,-18.181818
