层级,指标,数据来源,指标对应值,取数口径,本月,上月,2月前,3月前,4月前,5月前,6月前,7月前,8月前,9月前,10月前,11月前,12月前,13月前,mom,mom%
1.2.阿根廷,阿根廷续订毛利,raw_data/bookings.csv,续订毛利,订阅类型=整体，国家=x（非整体），平台=整体,9736.049,7697.451,8022.189,8041.397,8889.104,8544.356,9995.555,8796.632,7727.73,8880.722,8523.931,8035.676,9130.983,6803.643,2038.598,26.484066
1.2.阿联酋,阿联酋续订毛利,raw_data/bookings.csv,续订毛利,订阅类型=整体，国家=x（非整体），平台=整体,10219.449,8115.265,7936.939,7250.775,8155.463,7429.854,8417.807,9126.33,7650.4,8533.466,8064.663,7762.304,9053.076,7076.465,2104.184,25.928716
1.2.阿鲁巴,阿鲁巴续订毛利,raw_data/bookings.csv,续订毛利,订阅类型=整体，国家=x（非整体），平台=整体,,,,,,,,,6.75,51.113,44.544,30.392,33.784,30.375,,
1.2.韩国,韩国续订毛利,raw_data/bookings.csv,续订毛利,订阅类型=整体，国家=x（非整体），平台=整体,2531.509,1405.601,1479.96,1477.883,1599.471,1935.637,1949.608,1826.905,1961.045,2100.316,2075.581,2662.828,2858.014,1548.807,1125.908,80.101537
1.2.香港,香港续订毛利,raw_data/bookings.csv,续订毛利,订阅类型=整体，国家=x（非整体），平台=整体,513.911,457.475,359.621,581.228,543.869,685.753,603.332,323.62,527.478,999.729,484.044,502.269,446.879,274.356,56.436,12.336412
1.2.马尔代夫,马尔代夫续订毛利,raw_data/bookings.csv,续订毛利,订阅类型=整体，国家=x（非整体），平台=整体,64.849,69.553,43.76,75.556,35.699,69.597,59.142,36.3,51.55,44.442,33.584,22.892,36.126,41.684,-4.704,-6.763188
1.2.马恩岛,马恩岛续订毛利,raw_data/bookings.csv,续订毛利,订阅类型=整体，国家=x（非整体），平台=整体,,,,,,,,,,,,,,,,
1.2.马拉维,马拉维续订毛利,raw_data/bookings.csv,续订毛利,订阅类型=整体，国家=x（非整体），平台=整体,46.439,44.55,37.671,62.743,104.915,34.757,37.756,29.19,32.2,44.8,35.7,31.64,17.5,11.2,1.889,4.24018
1.2.马提尼克岛,马提尼克岛续订毛利,raw_data/bookings.csv,续订毛利,订阅类型=整体，国家=x（非整体），平台=整体,,,,,,,,,14.82,11.134,11.26,11.177,11.194,18.543,,
1.2.马来西亚,马来西亚续订毛利,raw_data/bookings.csv,续订毛利,订阅类型=整体，国家=x（非整体），平台=整体,1660.863,1364.838,1483.079,1558.172,1231.695,1664.426,1513.976,1535.949,1506.86,1726.438,1375.357,1456.168,1680.414,1472.651,296.025,21.689387
1.2.马约特,马约特续订毛利,raw_data/bookings.csv,续订毛利,订阅类型=整体，国家=x（非整体），平台=整体,,,,,,,,,,,,,,,,
1.2.马绍尔群岛,马绍尔群岛续订毛利,raw_data/bookings.csv,续订毛利,订阅类型=整体，国家=x（非整体），平台=整体,,,,,,,,,,,,,,,,
1.2.马耳他,马耳他续订毛利,raw_data/bookings.csv,续订毛利,订阅类型=整体，国家=x（非整体），平台=整体,1202.722,664.162,678.166,558.553,860.869,829.665,899.821,849.793,833.397,891.571,1114.836,845.147,1153.712,555.301,538.56,81.08865
1.2.马达加斯加,马达加斯加续订毛利,raw_data/bookings.csv,续订毛利,订阅类型=整体，国家=x（非整体），平台=整体,11.179,16.765,2.793,0.0,3.493,3.493,3.493,7.0,3.5,9.1,9.1,9.84,9.1,30.8,-5.586,-33.319415
1.2.马里,马里续订毛利,raw_data/bookings.csv,续订毛利,订阅类型=整体，国家=x（非整体），平台=整体,58.934,50.053,27.126,20.272,36.358,21.651,13.272,7.0,9.1,16.512,10.5,0.0,0.0,11.9,8.881,17.743192
1.2.黎巴嫩,黎巴嫩续订毛利,raw_data/bookings.csv,续订毛利,订阅类型=整体，国家=x（非整体），平台=整体,611.233,641.411,575.47,449.838,497.865,419.191,760.578,435.365,471.734,614.222,358.705,546.675,356.355,481.417,-30.178,-4.70494
1.2.黑山,黑山续订毛利,raw_data/bookings.csv,续订毛利,订阅类型=整体，国家=x（非整体），平台=整体,749.89,618.684,537.924,432.962,339.463,411.475,495.794,623.304,545.385,637.781,586.992,420.833,608.418,338.654,131.206,21.207272
