层级,指标,数据来源,指标对应值,取数口径,本月,上月,2月前,3月前,4月前,5月前,6月前,7月前,8月前,9月前,10月前,11月前,12月前,13月前,mom,mom%,对整体变化绝对值贡献,对整体变化值贡献率,对整体变化率贡献
1.2.科特迪瓦,科特迪瓦续订毛利,raw_data/bookings.csv,续订毛利,订阅类型=整体，国家=x（非整体），平台=整体,31.658,28.768,56.105,37.06,25.792,91.237,37.359,50.961,66.438,29.69,73.49,27.91,37.754,18.43,2.89,10.045884,2.89,-0.005083,7.2e-05
1.2.科索沃,科索沃续订毛利,raw_data/bookings.csv,续订毛利,订阅类型=整体，国家=x（非整体），平台=整体,482.343,269.728,197.199,223.302,262.196,220.063,378.295,366.97,300.851,303.717,360.958,434.806,327.693,270.365,212.615,78.825706,212.615,-0.373932,0.005312
1.2.秘鲁,秘鲁续订毛利,raw_data/bookings.csv,续订毛利,订阅类型=整体，国家=x（非整体），平台=整体,5233.148,5551.005,5256.097,5868.941,5920.154,7135.376,6634.259,5719.799,5708.448,5801.713,6131.02,6238.579,4415.091,4606.988,-317.857,-5.726116,-317.857,0.559025,-0.007941
1.2.突尼斯,突尼斯续订毛利,raw_data/bookings.csv,续订毛利,订阅类型=整体，国家=x（非整体），平台=整体,8.484,11.026,7.634,15.021,16.118,16.118,9.326,8.484,13.234,18.071,6.784,10.284,10.284,10.284,-2.542,-23.054598,-2.542,0.004471,-6.4e-05
1.2.立陶宛,立陶宛续订毛利,raw_data/bookings.csv,续订毛利,订阅类型=整体，国家=x（非整体），平台=整体,2134.806,1877.375,1953.578,1830.495,2194.792,2041.105,2103.029,2121.087,2385.264,2606.873,2395.059,2857.559,1935.047,1986.352,257.431,13.712284,257.431,-0.452752,0.006431
1.2.索马里,索马里续订毛利,raw_data/bookings.csv,续订毛利,订阅类型=整体，国家=x（非整体），平台=整体,,,,,,,,,,,,,,,,,,,
1.2.约旦,约旦续订毛利,raw_data/bookings.csv,续订毛利,订阅类型=整体，国家=x（非整体），平台=整体,504.717,405.312,327.476,346.643,356.723,441.865,375.217,404.108,481.024,429.44,507.402,617.575,372.438,326.226,99.405,24.525551,99.405,-0.174827,0.002483
1.2.纳米比亚,纳米比亚续订毛利,raw_data/bookings.csv,续订毛利,订阅类型=整体，国家=x（非整体），平台=整体,186.807,165.915,194.757,168.44,169.772,222.959,313.908,198.113,223.055,217.048,156.466,212.198,171.655,193.187,20.892,12.59199,20.892,-0.036743,0.000522
1.2.纽埃岛,纽埃岛续订毛利,raw_data/bookings.csv,续订毛利,订阅类型=整体，国家=x（非整体），平台=整体,,,,,,,,,,,,,,,,,,,
1.2.缅甸,缅甸续订毛利,raw_data/bookings.csv,续订毛利,订阅类型=整体，国家=x（非整体），平台=整体,0.0,4.454,,0.0,0.0,14.441,7.692,0.0,0.0,24.64,0.0,,0.0,0.0,-4.454,-100.0,-4.454,0.007833,-0.000111
1.2.罗马尼亚,罗马尼亚续订毛利,raw_data/bookings.csv,续订毛利,订阅类型=整体，国家=x（非整体），平台=整体,6732.495,6857.675,6736.089,7485.165,6921.094,7792.7,7762.602,7328.147,8160.119,8436.586,8412.148,8572.464,7253.005,6697.068,-125.18,-1.8254,-125.18,0.220158,-0.003127
1.2.美国,美国续订毛利,raw_data/bookings.csv,续订毛利,订阅类型=整体，国家=x（非整体），平台=整体,1196021.331,1210545.815,1072998.133,1065995.065,999109.627,1064059.377,1157070.114,1114586.668,1192201.7,1152734.546,1173014.851,1218257.725,966038.298,1026893.009,-14524.484,-1.199829,-14524.484,25.544652,-0.362848
1.2.美属维尔京群岛,美属维尔京群岛续订毛利,raw_data/bookings.csv,续订毛利,订阅类型=整体，国家=x（非整体），平台=整体,,,,,,,,,,,,,,,,,,,
1.2.美属萨摩亚,美属萨摩亚续订毛利,raw_data/bookings.csv,续订毛利,订阅类型=整体，国家=x（非整体），平台=整体,,,,,,,,,,,,,,,,,,,
1.2.老挝,老挝续订毛利,raw_data/bookings.csv,续订毛利,订阅类型=整体，国家=x（非整体），平台=整体,9.049,0.0,0.0,0.0,10.812,0.0,0.0,,5.08,0.0,5.08,,7.57,23.95,9.049,,9.049,-0.015915,0.000226
1.2.肯尼亚,肯尼亚续订毛利,raw_data/bookings.csv,续订毛利,订阅类型=整体，国家=x（非整体），平台=整体,260.85,282.879,278.511,343.43,269.596,250.429,353.945,321.74,294.361,335.273,213.647,251.893,183.829,254.884,-22.029,-7.787429,-22.029,0.038743,-0.00055
1.2.芬兰,芬兰续订毛利,raw_data/bookings.csv,续订毛利,订阅类型=整体，国家=x（非整体），平台=整体,2680.067,2174.812,2014.282,2085.524,2227.393,2335.418,2391.121,2345.938,2608.414,2926.942,3037.584,3151.293,2785.707,2532.934,505.255,23.232123,505.255,-0.888607,0.012622
1.2.苏丹,苏丹续订毛利,raw_data/bookings.csv,续订毛利,订阅类型=整体，国家=x（非整体），平台=整体,,,,,,,,,,,,,,,,,,,
1.2.苏里南,苏里南续订毛利,raw_data/bookings.csv,续订毛利,订阅类型=整体，国家=x（非整体），平台=整体,0.0,5.942,7.642,0.0,3.995,13.301,5.092,0.0,31.288,0.0,,0.0,,5.942,-5.942,-100.0,-5.942,0.01045,-0.000148
1.2.英国,英国续订毛利,raw_data/bookings.csv,续订毛利,订阅类型=整体，国家=x（非整体），平台=整体,261944.7,257794.333,235963.191,247237.403,244897.916,278414.397,300897.563,267410.614,306398.059,339332.011,346796.165,341362.677,270874.372,265403.26,4150.367,1.609953,4150.367,-7.299377,0.103684
1.2.英属印度洋领地,英属印度洋领地续订毛利,raw_data/bookings.csv,续订毛利,订阅类型=整体，国家=x（非整体），平台=整体,,,,,,,,,,,,,,,,,,,
1.2.英属维尔京群岛,英属维尔京群岛续订毛利,raw_data/bookings.csv,续订毛利,订阅类型=整体，国家=x（非整体），平台=整体,5.942,32.276,15.284,15.284,13.635,29.735,13.642,13.642,13.642,7.7,47.39,56.84,7.7,24.69,-26.334,-81.590036,-26.334,0.046314,-0.000658
1.2.荷兰,荷兰续订毛利,raw_data/bookings.csv,续订毛利,订阅类型=整体，国家=x（非整体），平台=整体,11140.011,10679.504,9767.154,9505.593,10234.659,11144.019,10995.383,9688.567,10868.336,13851.948,14335.612,13961.642,10223.463,10296.537,460.507,4.312064,460.507,-0.809908,0.011504
1.2.荷属圣马丁,荷属圣马丁续订毛利,raw_data/bookings.csv,续订毛利,订阅类型=整体，国家=x（非整体），平台=整体,,,,,,,,,,,,,,,,,,,
1.2.荷属安的列斯,荷属安的列斯续订毛利,raw_data/bookings.csv,续订毛利,订阅类型=整体，国家=x（非整体），平台=整体,,,,,,,,,,,,,,,,,,,
1.2.莫桑比克,莫桑比克续订毛利,raw_data/bookings.csv,续订毛利,订阅类型=整体，国家=x（非整体），平台=整体,166.67,199.247,124.76,94.681,249.052,182.078,186.527,185.524,209.259,192.04,263.635,150.707,191.456,150.222,-32.577,-16.350058,-32.577,0.057294,-0.000814
1.2.莱索托,莱索托续订毛利,raw_data/bookings.csv,续订毛利,订阅类型=整体，国家=x（非整体），平台=整体,,,,,,,,,,,,,,,,,,,
1.2.菲律宾,菲律宾续订毛利,raw_data/bookings.csv,续订毛利,订阅类型=整体，国家=x（非整体），平台=整体,4948.86,4673.758,4081.223,4674.866,4693.509,5354.017,5923.547,4954.199,5114.964,5196.398,5302.854,5934.399,5893.562,5456.76,275.102,5.886099,275.102,-0.48383,0.006873
1.2.萨尔瓦多,萨尔瓦多续订毛利,raw_data/bookings.csv,续订毛利,订阅类型=整体，国家=x（非整体），平台=整体,641.447,735.093,793.459,693.039,685.135,999.644,888.526,648.721,873.775,907.148,815.708,800.733,650.079,656.664,-93.646,-12.73934,-93.646,0.164698,-0.002339
1.2.萨摩亚,萨摩亚续订毛利,raw_data/bookings.csv,续订毛利,订阅类型=整体，国家=x（非整体），平台=整体,,,,,,,,,,,,,,,,,,,
1.2.葡萄牙,葡萄牙续订毛利,raw_data/bookings.csv,续订毛利,订阅类型=整体，国家=x（非整体），平台=整体,10709.252,10764.694,9403.082,9847.334,10686.368,12134.363,12474.027,11280.84,13689.099,15015.421,16923.819,14789.189,10317.47,9739.176,-55.442,-0.515036,-55.442,0.097508,-0.001385
1.2.蒙古,蒙古续订毛利,raw_data/bookings.csv,续订毛利,订阅类型=整体，国家=x（非整体），平台=整体,24.882,35.912,39.71,97.796,22.219,55.089,68.92,45.61,42.81,56.05,60.31,92.85,57.81,73.25,-11.03,-30.713967,-11.03,0.019399,-0.000276
1.2.蒙塞拉特岛,蒙塞拉特岛续订毛利,raw_data/bookings.csv,续订毛利,订阅类型=整体，国家=x（非整体），平台=整体,,,,,,,,,,,,,,,,,,,
1.2.西班牙,西班牙续订毛利,raw_data/bookings.csv,续订毛利,订阅类型=整体，国家=x（非整体），平台=整体,14847.665,15037.034,14391.304,14403.533,15717.389,17860.848,18075.875,16074.837,19757.552,21292.228,23420.075,23969.272,15333.961,14770.458,-189.369,-1.259351,-189.369,0.333049,-0.004731
1.2.诺福克岛,诺福克岛续订毛利,raw_data/bookings.csv,续订毛利,订阅类型=整体，国家=x（非整体），平台=整体,,,,,,,,,,,,,,,,,,,
1.2.贝宁,贝宁续订毛利,raw_data/bookings.csv,续订毛利,订阅类型=整体，国家=x（非整体），平台=整体,9.326,0.0,0.0,0.0,0.0,7.059,7.259,0.0,0.0,0.0,2.626,8.57,0.0,0.0,9.326,,9.326,-0.016402,0.000233
1.2.赞比亚,赞比亚续订毛利,raw_data/bookings.csv,续订毛利,订阅类型=整体，国家=x（非整体），平台=整体,128.638,150.105,128.039,139.571,136.827,121.739,166.028,137.117,131.621,81.821,103.313,191.14,151.097,114.872,-21.467,-14.301322,-21.467,0.037755,-0.000536
1.2.赤道几内亚,赤道几内亚续订毛利,raw_data/bookings.csv,续订毛利,订阅类型=整体，国家=x（非整体），平台=整体,,,,,,,,,,,,,,,,,,,
1.2.越南,越南续订毛利,raw_data/bookings.csv,续订毛利,订阅类型=整体，国家=x（非整体），平台=整体,291.183,199.324,245.373,252.291,303.561,353.269,346.138,312.874,353.336,641.64,477.2,486.334,261.545,310.188,91.859,46.085268,91.859,-0.161555,0.002295
1.2.阿塞拜疆,阿塞拜疆续订毛利,raw_data/bookings.csv,续订毛利,订阅类型=整体，国家=x（非整体），平台=整体,436.007,431.196,487.825,456.917,424.182,574.893,553.13,598.721,583.271,622.816,704.541,478.934,441.125,455.773,4.811,1.115734,4.811,-0.008461,0.00012
1.2.阿富汗,阿富汗续订毛利,raw_data/bookings.csv,续订毛利,订阅类型=整体，国家=x（非整体），平台=整体,,0.0,,,,,,,,,,,,,,,,,
1.2.阿尔及利亚,阿尔及利亚续订毛利,raw_data/bookings.csv,续订毛利,订阅类型=整体，国家=x（非整体），平台=整体,7.86,9.441,3.845,12.675,4.907,9.52,20.731,8.529,38.261,22.691,15.122,17.225,14.65,28.261,-1.581,-16.746107,-1.581,0.002781,-3.9e-05
1.2.阿尔巴尼亚,阿尔巴尼亚续订毛利,raw_data/bookings.csv,续订毛利,订阅类型=整体，国家=x（非整体），平台=整体,617.044,479.965,407.8,387.158,555.396,536.188,503.957,526.806,467.966,739.857,641.785,493.805,551.154,485.039,137.079,28.560208,137.079,-0.241085,0.003424
1.2.阿曼,阿曼续订毛利,raw_data/bookings.csv,续订毛利,订阅类型=整体，国家=x（非整体），平台=整体,368.339,328.286,320.835,321.501,357.544,276.849,324.998,269.171,284.726,294.995,295.104,321.295,326.929,283.593,40.053,12.200642,40.053,-0.070442,0.001001
1.2.阿根廷,阿根廷续订毛利,raw_data/bookings.csv,续订毛利,订阅类型=整体，国家=x（非整体），平台=整体,7655.614,8022.189,8041.397,8889.104,8544.356,9995.555,8796.632,7727.73,8880.722,8523.931,8035.676,9130.983,6803.643,6997.807,-366.575,-4.569513,-366.575,0.644707,-0.009158
1.2.阿联酋,阿联酋续订毛利,raw_data/bookings.csv,续订毛利,订阅类型=整体，国家=x（非整体），平台=整体,8106.193,7936.939,7250.775,8155.463,7429.854,8417.807,9126.33,7650.4,8533.466,8064.663,7762.304,9053.076,7076.465,6978.105,169.254,2.132485,169.254,-0.297672,0.004228
1.2.阿鲁巴,阿鲁巴续订毛利,raw_data/bookings.csv,续订毛利,订阅类型=整体，国家=x（非整体），平台=整体,,,,,,,,6.75,51.113,44.544,30.392,33.784,30.375,27.017,,,,,
1.2.韩国,韩国续订毛利,raw_data/bookings.csv,续订毛利,订阅类型=整体，国家=x（非整体），平台=整体,1405.601,1479.96,1477.883,1599.471,1935.637,1949.608,1826.905,1961.045,2100.316,2075.581,2662.828,2858.014,1548.807,2006.897,-74.359,-5.024393,-74.359,0.130777,-0.001858
1.2.马尔代夫,马尔代夫续订毛利,raw_data/bookings.csv,续订毛利,订阅类型=整体，国家=x（非整体），平台=整体,69.553,43.76,75.556,35.699,69.597,59.142,36.3,51.55,44.442,33.584,22.892,36.126,41.684,15.784,25.793,58.941956,25.793,-0.045363,0.000644
1.2.马恩岛,马恩岛续订毛利,raw_data/bookings.csv,续订毛利,订阅类型=整体，国家=x（非整体），平台=整体,,,,,,,,,,,,,,,,,,,
1.2.马拉维,马拉维续订毛利,raw_data/bookings.csv,续订毛利,订阅类型=整体，国家=x（非整体），平台=整体,44.55,37.671,62.743,104.915,34.757,37.756,29.19,32.2,44.8,35.7,31.64,17.5,11.2,25.9,6.879,18.260731,6.879,-0.012098,0.000172
1.2.马提尼克岛,马提尼克岛续订毛利,raw_data/bookings.csv,续订毛利,订阅类型=整体，国家=x（非整体），平台=整体,,,,,,,,14.82,11.134,11.26,11.177,11.194,18.543,14.365,,,,,
1.2.马来西亚,马来西亚续订毛利,raw_data/bookings.csv,续订毛利,订阅类型=整体，国家=x（非整体），平台=整体,1364.838,1483.079,1558.172,1231.695,1664.426,1513.976,1535.949,1506.86,1726.438,1375.357,1456.168,1680.414,1472.651,1560.305,-118.241,-7.97267,-118.241,0.207954,-0.002954
1.2.马约特,马约特续订毛利,raw_data/bookings.csv,续订毛利,订阅类型=整体，国家=x（非整体），平台=整体,,,,,,,,,,,,,,,,,,,
1.2.马绍尔群岛,马绍尔群岛续订毛利,raw_data/bookings.csv,续订毛利,订阅类型=整体，国家=x（非整体），平台=整体,,,,,,,,,,,,,,,,,,,
1.2.马耳他,马耳他续订毛利,raw_data/bookings.csv,续订毛利,订阅类型=整体，国家=x（非整体），平台=整体,664.162,678.166,558.553,860.869,829.665,899.821,849.793,833.397,891.571,1114.836,845.147,1153.712,555.301,598.793,-14.004,-2.064981,-14.004,0.024629,-0.00035
1.2.马达加斯加,马达加斯加续订毛利,raw_data/bookings.csv,续订毛利,订阅类型=整体，国家=x（非整体），平台=整体,16.765,2.793,0.0,3.493,3.493,3.493,7.0,3.5,9.1,9.1,9.84,9.1,30.8,14.7,13.972,500.250627,13.972,-0.024573,0.000349
1.2.马里,马里续订毛利,raw_data/bookings.csv,续订毛利,订阅类型=整体，国家=x（非整体），平台=整体,40.967,27.126,20.272,36.358,21.651,13.272,7.0,9.1,16.512,10.5,0.0,0.0,11.9,6.152,13.841,51.024847,13.841,-0.024343,0.000346
1.2.黎巴嫩,黎巴嫩续订毛利,raw_data/bookings.csv,续订毛利,订阅类型=整体，国家=x（非整体），平台=整体,641.411,575.47,449.838,497.865,419.191,760.578,435.365,471.734,614.222,358.705,546.675,356.355,481.417,350.873,65.941,11.458634,65.941,-0.115972,0.001647
1.2.黑山,黑山续订毛利,raw_data/bookings.csv,续订毛利,订阅类型=整体，国家=x（非整体），平台=整体,618.684,537.924,432.962,339.463,411.475,495.794,623.304,545.385,637.781,586.992,420.833,608.418,338.654,363.791,80.76,15.013273,80.76,-0.142035,0.002018
